item-id,0,1,2
0783226985,-0.01891573860954966,-0.00835936166593244,0.0028339719722066826
0783227272,-0.017697497122216476,-0.011023392808727946,0.013217405147145414
0783227361,-0.01752246214646765,0.000639494750634055,0.006847339587220968
078322947X,-0.019203118883873375,-0.010924597788402561,-0.000667754949053405
0783229569,-0.01700363036576508,-0.005688552257307345,0.014122605081253093
078322995X,-0.020263157820070335,-0.010878126304844814,0.004755537668440793
0783231032,-0.016183828108020257,-0.0030921582110100382,-0.001949056817468866
0783234287,-0.018915749393073302,-0.014441033413236689,-0.0020049774667601395
0783239408,-0.01837422017953104,-0.007534496609177471,0.01829143649522665
0783240473,-0.016613504372383535,-0.0002963704213977528,0.013374284804771604
0783241569,-0.018636642279987792,-0.012714768271116037,0.005500651087699369
0783243499,-0.01689861545341079,-0.005890685988604085,0.023043099390554413
0784010331,-0.018554669747983372,-0.008645801608685055,0.007516706246911119
0784011370,-0.01929126523566618,0.002921792437511363,0.00850923760784388
0784011648,-0.020076858479184737,-0.010302527754451623,0.00991563579608575
0784011680,-0.019969524639199238,-0.012887966912812672,-0.005799023165631648
0784013470,-0.0184261828913102,0.0012079631289697785,0.007142320729978286
0788802194,-0.020686325913013847,-0.011768477507719486,-0.0018002854969233408
0788812467,-0.01943393385878481,-0.011702532833198864,-0.004810608310514492
0788814664,-0.019036331953691157,-0.0038898014940628735,0.009043479704380134
0788821075,-0.019314777667434255,-0.0012848649849161824,0.02480002215237351
0788832182,-0.019789837526196622,-0.0032348195632039087,0.01321352200356106
0788832492,-0.02062747455445325,-0.013459038236639624,-0.0019498322000928402
0788857746,-0.016769225279778397,0.020753516956822416,0.05609895450365971
078885996X,-0.02023054999487979,-0.007234405331344917,-0.0009748316078638933
078887148X,-0.01897585878403561,0.0058772286415742486,0.011860640325984276
0790729342,-0.020228372548684367,-0.012359786037657673,-0.0019074525198337056
0790729377,-0.0200385182424281,-0.017065428629773408,-0.010399388617034967
079072961X,-0.020113592091817636,-0.010645129554946913,0.004000980129479252
0790729628,-0.01913020708284873,-0.011840977565548236,-0.010106814926770501
0790729644,-0.020506283087897953,-0.010437613131597662,-0.00036293473287428907
0790729687,-0.01898275301372046,-0.0010815003264482486,0.02694242400285568
0790729709,-0.018704766764085067,0.0006131616703724621,0.02602989233081283
0790729733,-0.01885544668484681,-0.004639739769991734,0.005381841961149077
0790729989,-0.019715057560941558,-0.010859201781494491,-0.009918919453977899
079073124X,-0.019041334672491493,-0.004127498864014619,0.02224258486261805
0790731517,-0.01975581994998041,-0.013139064190100658,-0.004278119210220925
0790732181,-0.020519391135271996,-0.017166005869669824,0.006890215225843991
0790732300,-0.020688905635868827,-0.013583850438149641,0.0010324783582142405
0790733226,-0.019466229681773695,-0.00211686045940054,0.014488021123796773
0790733919,-0.020462166680043865,-0.013686490427755249,-0.0004977827768580225
0790733927,-0.020817334883325524,-0.014042521242142466,-0.00021879160466537864
079073463X,-0.01900697893658662,-0.007942376680384998,0.004639115842121304
0790734966,-0.017368435114756907,-0.004744355746363286,0.007723821450331605
0790736527,-0.017620434379042076,0.0024573466919177076,0.023304378115054418
0790740281,-0.01837527268071675,-0.01054732151888474,-0.005597043685352585
0790740443,-0.01753047440026922,0.0052205342445400165,0.016615593990305325
0790743213,-0.02085459502911861,-0.016448720839190266,-0.0011955655795958346
0790743442,-0.021290880782148802,-0.014495274102997916,-0.004230460974178398
0790744236,-0.02023562089125927,-0.013183688005391577,-0.002245262708823025
079074676X,-0.020663540116282148,-0.015433506499554921,-0.007980463041567515
0790748193,-0.019139131759264957,-0.011018032121130547,0.0022211579034641465
0792102320,-0.019405965746698076,-0.009289448603141914,-0.003774013647884725
0792110188,-0.019769020341862488,-0.003324897189530604,0.014363263939017837
0792143817,-0.01948013002454988,-0.009282696890404134,0.007747847845122417
0792145496,-0.019407770535349422,-0.004335786409698411,-0.0014641865788028766
0792146433,-0.020657963062623685,-0.014291004125349787,-0.005579922828389168
0792151712,-0.019327576521128497,0.00541978720715491,0.0007156921324682704
0792153189,-0.018203463760116476,0.0014269572279806087,0.004745939685738343
0792157850,-0.017974787223353234,-0.0038338619745082953,0.010324860891885633
0792158202,-0.02045997496647168,-0.008455571890221975,-0.0012173206563263518
0792165039,-0.01834701972945475,-0.008372949657052955,0.010943451615780432
0792833201,-0.020237990715962273,-0.006658594628395354,0.011798114707455589
0792834976,-0.019425547428515443,-0.004400471019110945,0.01351939810795441
0792836685,-0.018540622755996633,-0.0063538340949102195,0.0012934471930882011
0792838955,-0.021353137724399205,-0.012584453156493317,-0.0022663885270254023
0792839072,-0.019246641258279226,-0.009009955303152373,-0.0011874932248116883
0792839129,-0.020012518654161104,-0.010635738807383001,0.003606179400386014
0792841409,-0.020263159242318595,-0.012131068985253724,-0.0005486119182522374
079284209X,-0.018571488141443483,-0.004440119972565018,0.015071510065254349
0792842111,-0.020158700009127367,-0.014078754284843176,0.010642856923110662
0792843991,-0.020047350796870443,-0.009688767087940761,0.0019358728504051857
0792844645,-0.020137216282791418,-0.015103920411485925,-0.009320738711808446
0792844718,-0.01930449065248286,-0.006978415944885493,-0.0005492320970126485
0792846133,-0.02046206528354725,-0.01659801870293595,-0.009878457620746765
0793906091,-0.018786521740028515,0.014812355590821637,0.05431057262813199
0800114051,-0.01914969164213206,-0.008083687793052468,0.006177826063949769
0800141660,-0.020488674477843104,-0.011769127236378019,-0.0078846182191623
0800141709,-0.020442442507839165,-0.015162242825619185,0.017602834697745925
0800177029,-0.018853713455532866,0.0013660772418816285,0.007730976883984791
1415723427,-0.020961755610292388,-0.013768177356571062,-0.005887366628611656
1424819210,-0.019693009205162315,-0.012004153801080261,-0.004188286441547674
1558908382,-0.018501111819086643,-0.01379468944146275,-0.00211591481900496
1559408758,-0.019525081304647595,-0.012483258312994586,-0.005114242197433103
1560689994,-0.015942172344863472,-0.0026841885481541,0.0014851646177045511
1562550888,-0.019648178186018033,-0.005434782209575721,3.3252270390132064e-06
1563452685,-0.014288856499131043,0.034130943903072336,0.07268850070598916
1572522232,-0.017620079052474612,-0.021810157165572233,0.012112919123827687
157362408X,-0.018609027426496276,-0.01498928046243232,0.00407015510768573
1573624101,-0.018224851866190227,-0.007234029787375992,0.002853379118601368
1582704708,-0.013215170020280506,-0.007967635639775365,-0.0017372639565425125
5554452574,-0.020556769229587716,-0.014156718406264281,-0.0008700584944181177
5554454828,-0.019927493738722785,-0.01173002694843071,-0.003450832409140064
6300147444,-0.017958990316607713,-0.010262227550440171,9.683117367354731e-05
6300181510,-0.01648349792013205,-0.003840807656525273,0.00405739241343959
6300181847,-0.01882938175207726,-0.006521453741216968,0.001621602397846995
6300181987,-0.020500262946686366,-0.012662118746951114,-0.005473608967720639
6300182304,-0.021074993297440774,-0.013500296664229056,-0.0017685933967689486
630018286X,-0.01751365176608805,-0.0037552640086411996,0.0010022223635138788
6300183513,-0.020410099220099724,-0.015133978222452795,-0.0016211314897269253
6300184250,-0.018043793583454527,-0.015139723125013918,0.006238541081070608
6300184269,-0.01873792869891053,-0.006228392925687637,0.0054073589759094445
6300185788,-0.017030460948871794,0.00950570959029792,0.0080515220181237
630018675X,-0.015279942784568696,-0.008935922807151607,1.304104537763731e-05
6300198731,-0.019682006142178167,-0.012351061358743675,-0.00423238248406511
6300213501,-0.01815756355078125,-0.008991985766384472,-0.0025059602171766306
6300213714,-0.018391198065153522,-0.003180741943301222,0.008187768507582828
6300213730,-0.01996957411326787,-0.00821050157093514,0.010168927005355669
6300213749,-0.019294046317269622,-0.00917104319070152,0.0017760050930674112
6300213781,-0.016863414274436807,0.013035926164762021,0.026852634970856562
6300213803,-0.02086697111955706,-0.01064511951183533,-0.003731916410123644
6300213900,-0.019586661377765626,-0.012150953589789577,-0.0012120855803117658
6300213986,-0.020668035961025764,-0.014079514977252796,-0.001306722892845209
6300214044,-0.020148942753037906,-0.016870256217256338,-0.00510451032850572
6300214052,-0.01867352843258962,-0.010233279946069023,0.002631568289190349
6300214087,-0.0159336572006419,0.026007405427065623,0.05768236195265845
6300214117,-0.02036104789014994,-0.01064044926074496,0.002310143819741915
6300214184,-0.017038604805523338,0.00015241754687372194,0.015393193158715875
6300214192,-0.01663501774688456,0.0024802267833496394,0.033304838315369754
6300214222,-0.02072952388640068,-0.01196803338108482,0.0026137941377939776
6300214265,-0.01564705569338152,-0.007245902221636683,0.0006721932821347729
6300214311,-0.01604700525382413,-0.001057838696106662,0.01549004314815124
6300214338,-0.020537805409940282,-0.009113430219754155,-0.002592956338963469
6300214346,-0.015217655462631267,-0.000564534503476825,0.014096995038805026
6300214508,-0.01862695311717958,-0.011295278540400527,-0.0025339520758134028
6300214567,-0.020220425478179017,-0.012579443728532931,0.0065889276675525086
6300214621,-0.018975506145213414,-0.007125888273405881,-1.7283495099288105e-05
6300214664,-0.01901128242719207,-0.004620559627806212,0.010407314041189757
6300214710,-0.017952780801223304,-0.004770300565669748,0.013104929015660492
6300215520,-0.018311131181956316,-0.012085587700944,-0.0021266580889952582
6300215555,-0.019350691210257672,-0.011795955937950162,-0.001574342904022579
6300215628,-0.01967574946716834,-0.012524323819695043,-0.0009987765015250858
6300215695,-0.020958689861769905,-0.014283008292962949,-0.006555356325423543
6300215881,-0.01720055772422945,-0.010967944419150085,-0.003960207257841447
6300215954,-0.019746713114357314,-0.014066655515094246,-0.003212128641939658
6300216047,-0.016092034102309697,-0.004405251126119782,0.002935498476951663
6300216179,-0.02015631237364869,-0.013195287385415963,-0.002404012295809012
6300216209,-0.017620224642411936,-0.004541042367881872,0.008217765880074524
6300216543,-0.020530659728266048,-0.008842382254425395,0.005580961944747112
6300216632,-0.018098901123957338,-0.01235370824108553,-0.003388532988419536
6300216721,-0.018749851112871446,-0.0025368231897284575,-0.0073063817000628166
6300216748,-0.01947167516997608,-0.005127808871342135,-0.008986692695379961
6300216977,-0.020317062700940268,-0.013647007024642516,-0.0066589209017789315
6300218031,-0.01904530931759698,-0.008750315461760982,0.004031957919762868
6300246795,-0.018572639367163406,-0.01207250997863031,-0.0016509285748926123
6300246817,-0.021279204428720656,-0.009840732743146435,0.006936521532154173
6300246876,-0.020137288146102696,-0.009884606227315487,-0.003674128834982799
6300247031,-0.020037559197772687,-0.011927792692369089,0.0066522343936870135
6300247090,-0.020530658391339603,-0.01356312759334008,0.0033484193646926667
6300247104,-0.019748452144852192,-0.009583602126879134,0.005328178642552726
6300247236,-0.020500402862779536,-0.006891062631273123,0.006903477889625251
6300247651,-0.019492244794762296,-0.009407027147130568,-0.0032114334757621654
6300247821,-0.019382138653435084,-0.01143127842613417,-0.0007972704209062894
6300248089,-0.018471373709563654,-0.00028019288766140626,0.007455498647472541
6300248097,-0.01744400822717507,-0.006589338664269899,-0.0016691232478831032
6300248100,-0.01915683137832184,-0.006832394404479165,-0.002787745653198838
6300248135,-0.019896139725731284,-0.011123766646326687,0.0025730618689831838
6300248291,-0.011653710601635305,0.039987286619347896,0.060660966733919054
6300248569,-0.01954222503527201,-0.01201187177731588,-0.006897665998863563
6300249964,-0.01879499473676156,-0.009027327699458165,0.014160532274351786
6300267830,-0.018472922641710323,0.0008839833808802849,0.004184621574714366
6300267962,-0.02063838870248676,-0.013373177646568066,-0.0036730718701100387
6300268683,-0.019785388049079828,-0.011005915010959322,0.003177798535808546
6300268748,-0.017530957910504328,-0.004908108540258902,0.008553342879632242
6300268799,-0.018439787031881035,-0.007305828886147611,0.001081648521620312
6300269477,-0.02059343550345203,-0.015177600014200593,-0.0024806524437733287
6300270130,-0.018989327722774,-0.006985010584448937,0.002540117257616268
6300270270,-0.019308885831563653,-0.00993030567841108,0.010021004994788418
6300270424,-0.018925321391834237,-0.010660053940999073,0.00010765083463254232
6300274195,-0.020773360602482402,-0.006204170383306195,-0.008350522522443294
6300274268,-0.020094875177815337,-0.008299880723076525,-0.003665187202494232
6300275310,-0.019200856603501727,-0.00435968159105136,0.0008009367106331552
6300988600,-0.02034520394279113,-0.01123538474913487,-0.003038730217447683
6300989003,-0.020254606020605904,0.00030694509389259426,0.010268139544045212
6301008944,-0.01989373180231462,-0.00695490403224068,0.005646535408068181
6301008960,-0.01938207395086018,-0.010295516250503093,-0.0012466640691292613
6301065573,-0.020248963558639962,-0.01311912945144347,-0.0021940228894570557
6301094352,-0.015379983027826902,0.007632749102343759,0.03218628953835902
6301095294,-0.01592590586209754,-0.0038419526470471425,0.00018702108376897903
6301106482,-0.01822099690931366,-0.01026563162876984,-0.01577638413868149
6301175239,-0.02076646652262814,-0.014200318296073024,-0.005317112289049976
630120798X,-0.01854214902973225,-0.010105955278889895,0.004825967026560526
6301217861,-0.019088400516463298,-0.010787970344830422,-4.255855863721659e-06
6301221486,-0.01931435849802386,-0.013427085023454246,0.0007381905349004037
630130053X,-0.017455146188368933,0.001686305079299013,0.03078902478657338
6301390725,-0.019455570287370764,-0.005507195700897827,-0.0017989868718460346
6301398912,-0.0196615215344062,-0.006776766625391308,0.007224086236987605
6301412761,-0.019399110490106765,-0.010546038210634498,0.0031931148327735337
630150528X,-0.020871531157019278,-0.010750682262160572,0.009432780752459775
6301528581,-0.01778322587291035,-0.01193040695406864,-0.003862393061572974
630156118X,-0.01838625762699864,-0.007181240551961568,0.0014427939871627668
6301562925,-0.015023399548926198,0.011550238560147096,0.027551829739607778
6301586026,-0.018892661627220916,-0.013159019837097965,-0.009544667955004377
6301590740,-0.01982275514009396,-0.01426410314302756,-0.009684639029690214
6301640594,-0.019210867825252224,-0.007400046803328221,0.0011489314785451757
6301643410,-0.01882172411724186,-0.0027599513728716876,0.006918492336333251
6301662954,-0.019822641828277768,-0.010746454881142807,-0.006824994572043076
6301666569,-0.018686132611142606,0.004545591540714829,0.010015048311929125
6301744136,-0.017800216757313393,0.002813187790845418,0.018684631621703165
6301759079,-0.019759627221284583,-0.013200322511652674,-0.004212177615903183
630176031X,-0.02064855991268343,-0.014246586634322461,-0.005398735816724904
6301767918,-0.020923966133272118,-0.012810988281247463,0.0023735800508676444
6301773551,-0.01876601173290375,0.01568759822686229,0.035094769695180675
6301773578,-0.018535685279640543,0.011655740513976573,0.02368949184180981
6301777387,-0.018888357354114687,-0.010534455216387408,-0.006749781075189378
6301788508,-0.01384430572068179,-0.008979169794863209,-0.0032856912869168396
630179513X,-0.01855762175280403,0.003103481310904359,0.008120544766137374
6301797949,-0.018821410757932987,-0.014676121865094626,-0.007874174571986322
6301797965,-0.021018255420117586,-0.012649385580914514,6.764525922694935e-05
6301797973,-0.01742876522317864,-0.007215851570902769,0.005091372029392918
630179799X,-0.01826241822784904,-0.012044779178171114,-0.004575344550379075
630179849X,-0.018446094307699026,-0.010636511559980338,-0.0028763075353948025
6301798562,-0.019914439352913486,-0.0062423279272536296,0.012941299781176214
6301798732,-0.019730942159498232,-0.013890516944488533,0.0019471968192763297
6301801709,-0.01815403952236071,-0.011200316352742889,-0.0014502383309626418
6301802322,-0.01838622244227508,-0.008187111710191503,-0.005722864972767097
6301805429,-0.02013717530416916,-0.013190250887397338,-0.004737212358332578
6301914090,-0.016865115636302528,-0.004315283125186653,0.012713781661123136
6301932420,-0.01889700869237568,-0.0056846409422205944,0.0025565913691596082
6301963660,-0.018060745939417328,-0.0029867390407815335,0.009943048190487455
6301963717,-0.019088642360791684,-0.013528409760465106,0.001571449409674698
6301963725,-0.01772406264993463,0.005728876145334629,0.01767883084080537
6301966554,-0.02031633540728046,-0.009609836058099843,-0.0015118883298477824
6301967275,-0.0182318657582739,-0.010968659733233485,-0.00413862551571121
6301969294,-0.017462856298472926,-0.012050608742277943,0.001537946347740268
6301969316,-0.01956360477959682,-0.0055918287620954615,-0.003940662220062236
6301969413,-0.019088423129482987,-0.00812853787191581,-0.005241726778100441
6301971175,-0.020120271935884174,-0.01250809101217626,-0.0017149208936437898
6301971345,-0.017131070263434554,0.009201345803549026,0.02866020340569347
6301971663,-0.017620277954919394,-0.004580266777645568,0.0027067208228752798
6301971809,-0.019026050138215053,-0.0076910863010871185,-0.004153154053355039
6301972279,-0.020263057320574797,-0.011291633571672446,-0.0069225005052630665
6301973232,-0.01929099968426551,-0.01576029051593775,-0.006652923848776689
6301973461,-0.020294576509797692,-0.011928459041952423,0.0013357754356475334
630197753X,-0.019983838949761804,-0.0101790500090472,0.005007596015618045
6301982746,-0.014751672840215422,-0.005135976735349689,0.009330506112172886
630200098X,-0.0159973643151324,-0.0016398755320567236,0.005309062963347292
6302010306,-0.01813517642150422,-0.002584685062478942,0.006130818437807253
630202028X,-0.01839916347421268,-0.0026747762532676822,0.008284563480703971
6302078164,-0.01665574596883984,-0.005840762740866264,-7.13446651551676e-05
6302091632,-0.019903058489380496,0.0064200774095820425,0.007909297256568273
6302098424,-0.018249392915538353,-0.011491747738890582,-0.002499061506368462
630211702X,-0.02015456785865298,-0.009307963893391637,0.0062477321257025245
6302158095,-0.019869451334852618,-0.010626646991485276,-0.001113387417760819
6302158176,-0.016670381310299527,-0.0021792937584006987,0.00920355334156754
6302168465,-0.02086887637802546,-0.012929286670837583,-0.0032756481219506934
6302206294,-0.01832527378374983,0.007190945952694109,0.022841266116894455
6302238331,-0.018905083546191685,-0.009255910334224078,0.007559182224025258
6302250277,-0.019302131823619402,-0.007578461788147527,-0.009535425376986697
6302254132,-0.02024216092621002,-0.011188836720517108,0.0009060889819950841
6302256615,-0.019478605329748405,-0.0048069642727994666,0.0009770494821254034
6302259096,-0.019622448671586138,-0.011223751142505364,0.002539777947524535
6302269431,-0.019822761256687797,-0.004111429289178297,-0.00014299891184628948
6302309506,-0.02029769300126913,-0.014657813211772812,-0.004315186251348178
6302320488,-0.02030440806012081,-0.013284257424822584,-0.008710527036732177
6302375770,-0.019594702593131025,-0.011336285130187918,-0.000939649696779546
6302380294,-0.018756945440706795,-0.008647489810147253,0.002275158605070246
6302409365,-0.019314416362926193,-0.00974130143867996,0.0014540440583692739
6302413435,-0.021097697983154688,-0.0157566707658951,-0.005567609498423277
6302413737,-0.01982263626982217,-0.012197056617899493,0.002719455072426
6302418828,-0.01930434779246192,-0.010462015928362906,-0.00354213396776154
630242335X,-0.01986584935248742,-0.005843848161204389,-0.005488507084609545
6302426200,-0.019480030521482755,-0.006493456929670249,-0.00030049374699485056
630243078X,-0.01876216048831806,-0.010936765328220297,-0.004612607341646933
6302450187,-0.019397741114175367,-0.001695799007972814,0.014919957624478303
6302470021,-0.015044484703864535,-0.00536460062018205,0.003653444422591697
6302481791,-0.02129086120798689,-0.013598043268135861,-0.005448712016584051
6302482712,-0.019822686332104617,-0.004001606046326053,-0.00022208873382358247
6302484367,-0.018870442119204446,-0.0071190097245322674,0.0009392819635023308
630248443X,-0.01846716514667387,-0.011197051774203019,-0.004456540052627889
6302485010,-0.016942468759298418,-0.006859920987683641,0.0022160705941035998
6302503795,-0.02122411520280996,-0.013877633151745712,-0.0049697024287682565
630251004X,-0.018989292875845998,-0.008138999534181119,0.004648790877202857
630251018X,-0.01776959394545117,-0.0015593078877123097,0.00591845303013575
6302541743,-0.02150683296370978,-0.014939218927265886,-0.0049064266812405884
6302548748,-0.020073661674376457,-0.00918634818141417,0.006468984504497352
6302637899,-0.019667635326376515,-0.012717260755773709,0.0016048338878016752
6302640504,-0.019446600880351304,-0.01627078735837691,-0.005810675082109158
630266232X,-0.020723743417790465,-0.015022633671236664,-0.0005497195649427981
6302662591,-0.019790858079753684,-0.0078501290326355,0.0028030812452415842
6302676711,-0.020067357190053606,-0.008831721035250801,-0.002632296248075779
6302681685,-0.01762020270774446,-0.005085832881262056,0.011726632829766786
6302685141,-0.019938666067930596,-0.012197006777437529,0.00236210386716361
6302712017,-0.0177696940672815,-0.0026598387795488477,0.021603932314560665
6302720419,-0.014727490658348424,-0.0006162952216195882,0.023175747888017722
6302728657,-0.01975154548953705,-0.010879687912271965,0.0020369240480178842
6302734924,-0.02030137337768929,-0.012311171789288573,-0.005041232720512014
6302768810,-0.019127396872977077,0.01820638583143283,-0.001329885791248287
6302787068,-0.020625543497876632,-0.005472485792814192,0.0035130143007441293
6302797535,-0.018427822783628155,-0.011497230529712252,-0.004670242758951098
6302800420,-0.02107633167094852,-0.013734197582606762,-0.0015683894733231195
6302872669,-0.018509581786629554,-0.009406560697342973,-0.003311107856208953
6302921384,-0.018441658080908037,-0.0015893266397403575,0.019216735917930574
6302946387,-0.018775805784408527,0.0018357638821188383,0.013207731053618268
6302969972,-0.019622409694374104,-0.00756997619560201,-0.00034139909358392684
6302990114,-0.019446625507400808,-0.011723756724537288,-0.0003261268307182484
6302990130,-0.01797533645112741,-0.010915743043250391,-0.002186152675694674
6302994063,-0.01952893052614622,-0.010786613207097262,0.002828335978992057
6303012140,-0.018912528205051085,0.0015974205890753172,0.012173512748509452
6303022901,-0.019746647042772982,-0.013591643732289818,-0.00435265702333608
6303022928,-0.019822639121697995,-0.008421462391022398,0.007714978675237649
6303027016,-0.02013748713328714,-0.006342025221353033,0.003973064147284843
6303039456,-0.020746265332793265,-0.009706991903307392,-0.004288107313834223
6303042503,-0.01965366845479351,0.02572901521922107,-0.039038665540722356
6303046436,-0.01966306818695779,-0.01024956782748435,-0.0018037294476034645
6303047564,-0.018547456792734687,-0.008919634088871142,-0.004241973781747875
6303049079,-0.01988960850791652,-0.0024798805890636896,0.007346173326281581
6303052630,-0.015217437192280863,-0.0036518415207708287,0.0010100868327457735
630305725X,-0.020193088543685414,-0.009119296219463256,0.0007956589541792669
6303057942,-0.01920144622081832,-0.009917801450345919,0.003972638466253782
6303058957,-0.020413517717198983,-0.0110325241705083,-0.003002961261137268
6303066720,-0.020211252314426078,-0.010662268143781704,-0.0022198707233342017
6303079709,-0.017772061257901487,-0.01332733681847721,-0.00168258601179407
6303082866,-0.020202296212987216,-0.011990975864573036,-0.005070774344394393
6303101178,-0.019121773287250617,-0.01259264633402752,-0.00282442310653232
630310245X,-0.017620101960486065,-0.009924678092472229,-0.007009352501138029
6303111920,-0.017868299575531817,0.0444852403156591,0.011528118207321764
6303118240,-0.02110739929511388,-0.011720238675196695,-0.006348716623915777
6303118259,-0.016776026550695062,-0.0097711487178478,0.00874262034169223
6303122647,-0.020813787532466373,-0.00909241822369539,0.002730305537798497
6303122876,-0.01926277501692627,-0.010442999186326279,0.002486307735550704
6303124798,-0.021038946082953064,-0.013337616723951312,-0.0005505575893722382
6303141978,-0.018904913568703358,-0.00937266755323738,0.0008785236023581157
6303142346,-0.02115115021374612,-0.006965757498800841,-0.003704317575487342
6303149200,-0.018327211316485487,-0.004000797886542956,-0.0050383308100141345
6303153348,-0.01934375145328277,-0.011311417102167466,-0.0035330441281040525
6303153461,-0.019002117057993748,-0.010217900525071604,0.0043555115706390025
6303162290,-0.01575128699777875,-0.00581700917448924,-0.00823671976173245
6303165680,-0.01813842069750496,-0.012940896709450237,0.01669781903649668
6303167314,-0.020612222694286444,-0.009822396440346213,-0.0016927461490156333
6303170498,-0.017379871850740858,-0.010547366196736142,-0.004721995382419661
6303192254,-0.01939639071306778,-0.010910244416048358,-0.0018852732725062541
6303194508,-0.018528721754098573,0.022383063588701416,0.01939389829489625
6303212263,-0.020524329160069743,-0.001738043119053655,0.009102893694013008
6303212379,-0.020274160581414995,-0.0030611693952923512,0.004884234313656713
6303212387,-0.019734538450927184,-0.009297017538298574,-5.6924065604280376e-05
6303212395,-0.019490841095755197,-0.008287570447338952,0.00045081824680050697
630321245X,-0.020058749201107968,-0.013838445515405069,0.003968119013239398
6303248942,-0.01720055772422945,-0.010967944419150085,-0.003960207257841447
6303257429,-0.018862612392056652,-0.01086308491045314,0.0063481177177149555
6303257844,-0.02009570710344999,-0.004096965564532298,0.00895534356602545
6303269826,-0.01781174608785327,-0.0029101700755869092,0.002569794511383848
6303269834,-0.01784625418250725,-0.0027560396870836053,0.013183438658044952
6303305520,-0.019467399069553255,-0.006637020342308384,-0.0032203703677561022
6303313345,-0.01930322943826171,-0.004068543365309454,0.016062211512865014
6303338690,-0.02002279004548082,-0.01047100935577767,-0.0024481002336174756
6303364438,-0.014530952909663258,-0.007155174065713513,-0.0005480664749960301
6303365752,-0.01886543305248128,0.006372122641165357,0.03486920387633744
6303382347,-0.014349752634378793,-0.00609535128083699,0.006117930504393102
630339406X,-0.020218017858352113,-0.012139977212453978,0.0013245130923282683
6303398375,-0.018556141264096788,-0.014643518688343588,-0.003094070026349298
6303398480,-0.01814912827015686,0.010961051040818265,0.039375029323016945
6303407188,-0.020474019284272192,-0.014682862364985073,-0.010026372548358486
6303422020,-0.016619061108594405,-0.003944021119642558,0.007949670355196956
6303430570,-0.018456741159010248,-0.013088375867702907,0.0033209392974513875
6303433782,-0.01878615644214166,-0.012053845465905386,0.0008059901343913706
6303442447,-0.020042936833730863,-0.004337521653314039,0.001620814959355413
6303450083,-0.01996330689999412,-0.007436790475086281,0.0021865638086717713
6303454038,-0.015052992431213505,0.036835340795049396,0.06326260593953634
6303464831,-0.0185989668935757,-0.01232063504274289,-0.00027182227098012686
6303467717,-0.019041092838498044,-0.010278021631457298,0.002247104098667337
6303471390,-0.01786120049593251,-0.006253304545244787,0.012553599856126838
6303471501,-0.01897185240419743,-0.003919014194012818,0.006267332644135809
630347151X,-0.01945553838699687,-0.009098793366628886,-0.0037445937887387567
6303471552,-0.015776213002467603,-0.0064516580422189955,0.0012249114919493983
630347327X,-0.020607521693858735,-0.01594507970943806,-0.004776546088199907
