item-id,rating
0788832492,4.668674698795181
078885383X,4.358208955223881
0788857746,3.9331103678929766
078885996X,4.585635359116022
0788860119,4.660869565217391
0788861956,4.722222222222222
078887148X,4.564220183486238
0790724960,4.833333333333333
0790725657,4.565217391304348
0790729342,4.6020408163265305
0790729377,4.61437908496732
079072961X,4.702349869451697
0790729628,4.3586487907465825
0790729644,4.522462562396007
0790729687,4.386363636363637
0790729709,4.568452380952381
0790729733,4.438618925831202
0790729989,4.522682445759369
079073124X,4.388888888888889
0790731266,4.327102803738318
0790731517,4.542857142857143
0790731797,4.309523809523809
0790732149,4.314285714285714
0790732181,4.6643990929705215
0790732300,4.638888888888889
0790732521,4.344827586206897
0790732548,3.9558823529411766
0790733226,4.507128309572302
0790733919,4.717314487632509
0790733927,4.648044692737431
0790734419,4.531914893617022
079073463X,4.447916666666667
0790734966,4.054644808743169
0790736527,4.205882352941177
0790737647,4.5
0790737744,4.56043956043956
0790737868,4.236559139784946
0790740281,4.335329341317365
0790740443,4.419087136929461
0790741067,4.21978021978022
0790741296,4.079365079365079
0790741644,4.342342342342342
0790743213,4.752808988764045
0790743442,4.85929648241206
0790744236,4.654411764705882
0790744546,4.102941176470588
0790744813,4.5353535353535355
079074676X,4.794871794871795
0790747693,4.449438202247191
0790748193,4.3532934131736525
0790748266,4.0
0790750414,4.0
0790751445,4.0476190476190474
0790751569,4.35064935064935
079075181X,4.541666666666667
0790785366,4.62015503875969
079079568X,4.618518518518519
0792102320,4.606227106227106
0792110188,4.6710875331564985
0792143817,4.4575
0792145496,4.429657794676806
0792146433,4.652767318151934
0792151712,4.327348066298343
0792153189,4.163239074550129
0792153456,4.5588235294117645
0792153685,4.7073170731707314
0792157850,4.165165165165165
0792158202,4.704113924050633
0792160347,3.909090909090909
0792165039,4.060109289617486
0792166523,4.0
0792171306,4.236363636363636
0792199405,4.754098360655738
0792833201,4.590692124105012
0792834917,4.4921875
0792834976,4.6
0792836030,4.51937984496124
0792836529,4.15
0792836685,4.352941176470588
0792838653,4.310077519379845
0792838661,4.178947368421053
0792838947,4.32
0792838955,4.805251641137856
0792839072,4.507886435331231
0792839129,4.673210161662817
079283948X,3.797872340425532
0792839684,3.6621621621621623
0792840984,4.607843137254902
0792841409,4.697530864197531
0792841840,4.207207207207207
0792841905,3.761904761904762
079284209X,4.224938875305623
0792842111,4.687393526405452
0792842162,4.298507462686567
0792843800,4.688888888888889
0792843991,4.716049382716049
0792844041,4.3090909090909095
0792844645,4.638766519823789
0792844718,4.514084507042254
079284565X,4.358974358974359
0792845765,4.408
0792846133,4.715210355987055
0792899229,4.743589743589744
0793906091,4.297881010594947
079396041X,4.434782608695652
0793961009,3.456140350877193
0800112652,4.7555555555555555
0800114051,4.514814814814815
0800129784,4.565217391304348
0800141660,4.739057239057239
0800141709,4.648484848484848
0800141741,4.469026548672566
0800177029,4.386503067484663
0849922372,4.75
0874934648,4.083333333333333
093085280X,3.59375
0967418518,4.866666666666666
0967501032,3.923076923076923
1401926339,4.296296296296297
140498822X,4.907407407407407
1415723427,4.859550561797753
1421367912,4.390476190476191
1424819210,4.819923371647509
1558804641,4.225806451612903
1558908382,4.456989247311828
1559408677,4.420731707317073
1559408758,4.3826086956521735
1559409002,4.1976744186046515
1560689994,4.006329113924051
1562550888,4.668231611893583
1563311976,3.6630434782608696
1563452685,3.407874617737003
156371616X,4.681818181818182
1566053986,4.097402597402597
1568392273,4.372093023255814
1569388431,3.1604938271604937
1569388997,4.72093023255814
1571323368,4.838709677419355
1572521783,4.658823529411765
1572522232,3.925925925925926
1572522550,3.625
1572524421,3.831858407079646
1572525959,3.746268656716418
1572528338,3.5522388059701493
1573305588,4.478260869565218
1573306983,4.76595744680851
1573471917,2.8411214953271027
1573623008,4.285714285714286
157362389X,3.8260869565217392
1573623903,4.4393939393939394
1573624071,3.6202531645569622
157362408X,4.275
1573624101,4.4148148148148145
1573624160,3.0588235294117645
1573628042,3.217391304347826
1574928228,4.590909090909091
1582704708,3.608040201005025
1586171941,4.829268292682927
1586174576,4.666666666666667
1586683950,4.539568345323741
1592180418,4.475409836065574
1896306993,2.732142857142857
1897020600,4.714285714285714
1921643870,4.615384615384615
1936488191,4.6375
1936488264,4.466666666666667
3918810143,3.3529411764705883
5554452574,4.652046783625731
5554454828,4.504504504504505
5558279494,4.4375
5559203726,4.8076923076923075
6300145786,4.466666666666667
6300147355,3.6615384615384614
6300147444,3.950570342205323
6300147630,4.06140350877193
6300147789,3.28125
6300147967,4.741935483870968
630015002X,4.017857142857143
6300157601,4.384615384615385
630015761X,4.823529411764706
6300157717,4.833333333333333
6300158411,4.285714285714286
6300159140,3.6496062992125986
6300160270,4.666666666666667
6300164063,4.107142857142857
6300165086,4.611111111111111
6300180204,4.040816326530612
6300181065,4.297872340425532
6300181316,4.589041095890411
6300181375,3.6526315789473682
6300181510,3.955056179775281
6300181545,4.716535433070866
6300181847,4.366666666666666
6300181987,4.6606498194945845
6300182304,4.856060606060606
6300182738,4.618181818181818
630018286X,4.245562130177515
6300183416,4.24793388429752
6300183432,4.333333333333333
6300183459,4.390476190476191
6300183505,4.522388059701493
6300183513,4.714884696016772
6300183785,4.1395348837209305
6300184242,4.531531531531532
6300184250,4.304635761589404
6300184269,4.663333333333333
6300185117,4.634146341463414
6300185125,4.602564102564102
6300185370,4.688888888888889
6300185443,4.329268292682927
6300185788,4.028260869565218
6300185974,4.448863636363637
6300186180,4.923076923076923
630018675X,3.7183098591549295
6300198731,4.621301775147929
6300208117,3.409090909090909
6300208591,4.276041666666667
6300209296,4.46875
6300213501,4.234354082998662
6300213714,4.352094240837697
6300213730,4.607142857142857
6300213749,4.201005025125628
6300213781,4.085808580858086
6300213803,4.659188034188034
6300213900,4.502262443438914
6300213927,3.9649122807017543
6300213986,4.452504317789292
6300214028,4.284403669724771
6300214044,4.727810650887574
6300214052,4.3602484472049685
6300214087,3.7022435897435897
6300214117,4.670886075949367
6300214184,4.231372549019608
6300214192,3.8959276018099547
6300214222,4.613043478260869
6300214265,3.7739463601532566
6300214311,3.7236286919831225
6300214338,4.655927835051546
6300214346,3.3214285714285716
6300214508,4.233050847457627
6300214559,4.222222222222222
6300214567,4.643656716417911
6300214575,4.461538461538462
6300214613,4.661016949152542
6300214621,4.428571428571429
6300214648,4.6
6300214664,4.342372881355932
6300214672,3.8141025641025643
6300214680,4.4
6300214710,4.397321428571429
6300214958,4.771428571428571
6300215520,4.29646017699115
6300215555,4.623762376237623
6300215598,4.217228464419476
6300215601,4.375
6300215628,4.618181818181818
6300215695,4.860759493670886
6300215806,3.640625
6300215849,4.487179487179487
6300215857,4.768041237113402
6300215881,3.7881944444444446
6300215954,4.646302250803859
6300215962,4.6640625
6300215989,4.591240875912408
6300216047,4.014925373134329
6300216055,4.0
6300216179,4.545454545454546
6300216209,4.287581699346405
6300216225,3.8214285714285716
6300216241,4.388888888888889
6300216497,3.855421686746988
6300216527,3.618181818181818
6300216543,4.497695852534562
6300216586,4.0
6300216632,4.179577464788732
6300216721,4.117647058823529
6300216748,4.452702702702703
6300216934,4.356521739130435
6300216950,3.9210526315789473
6300216977,4.597989949748744
6300217728,4.757575757575758
6300218031,4.528662420382165
6300246787,4.363636363636363
6300246795,4.39375
6300246817,4.755720053835801
6300246868,4.403846153846154
6300246876,4.6532438478747205
6300246973,4.26595744680851
6300247031,4.533333333333333
6300247090,4.770408163265306
6300247104,4.531073446327683
6300247139,4.549295774647887
6300247163,4.27027027027027
6300247236,4.6745762711864405
6300247392,4.484848484848484
6300247406,4.171717171717172
6300247651,4.502923976608187
6300247821,4.5655430711610485
6300247945,3.6216216216216215
6300248089,4.323529411764706
6300248097,4.151832460732984
6300248100,4.532051282051282
6300248135,4.510526315789473
6300248216,3.7753623188405796
6300248291,2.795275590551181
6300248569,3.9356643356643355
6300249816,4.030927835051546
6300249824,4.16
6300249867,4.361111111111111
6300249964,4.4361702127659575
6300250164,4.207792207792208
6300250407,4.685393258426966
6300250512,4.45
6300251217,4.146551724137931
6300251330,3.768292682926829
6300252310,4.181102362204724
6300267830,4.462686567164179
6300267962,4.743362831858407
6300268012,4.133333333333334
6300268128,4.69672131147541
6300268683,4.614035087719298
6300268748,4.134382566585956
6300268799,4.452554744525547
6300268853,3.743119266055046
6300269280,4.450980392156863
6300269299,4.122641509433962
6300269450,4.277777777777778
6300269477,4.682310469314079
6300270068,4.561011904761904
6300270122,3.1739130434782608
6300270130,4.285234899328859
6300270149,4.277777777777778
6300270211,4.419847328244275
6300270270,4.518656716417911
6300270297,4.71875
6300270327,4.216216216216216
6300270424,4.326797385620915
6300270912,4.346666666666667
6300271358,4.228915662650603
630027151X,4.527777777777778
6300271668,4.116279069767442
6300271706,4.765625
6300273210,4.572649572649572
6300274195,4.68010752688172
6300274268,4.620689655172414
6300274586,4.685185185185185
6300274608,4.093023255813954
6300275116,4.816091954022989
6300275310,4.5078125
6300276740,4.373913043478261
6300276945,4.456140350877193
6300984869,4.642857142857143
6300987485,4.561643835616438
6300987531,4.204918032786885
6300987787,4.352941176470588
6300988600,4.733050847457627
6300988805,4.592105263157895
6300989003,4.627684964200477
6301005740,4.585365853658536
6301006798,4.030612244897959
6301008944,4.611336032388664
6301008960,4.452229299363057
6301017072,4.409090909090909
6301031474,3.4489795918367347
6301039459,4.129901960784314
6301050886,4.65979381443299
6301065557,4.333333333333333
6301065565,4.863636363636363
6301065573,4.637362637362638
6301066162,4.6
6301094352,3.659235668789809
6301094999,4.25
6301095294,4.080459770114942
6301103513,4.08
6301105915,4.439024390243903
6301106482,4.482014388489208
6301106490,4.472527472527473
6301115538,4.882352941176471
6301163788,4.4324324324324325
6301174240,4.692982456140351
6301175220,4.109090909090909
6301175239,4.718232044198895
6301179544,4.322033898305085
630120798X,4.512987012987013
6301216113,4.697368421052632
6301216121,4.580645161290323
6301216156,4.619834710743802
6301216210,3.6041666666666665
6301217861,4.531468531468532
6301221486,4.653631284916201
6301221923,4.614285714285714
6301239598,4.619047619047619
6301264177,4.485294117647059
6301279654,3.4262295081967213
630130053X,4.089285714285714
6301300548,4.526315789473684
6301307208,3.5
6301325540,4.563218390804598
630133275X,4.085470085470085
6301334523,4.559633027522936
6301348281,4.125
6301379616,4.589285714285714
6301390725,4.65017667844523
6301390768,4.733333333333333
6301398912,4.617886178861789
6301408977,4.4855072463768115
6301410831,4.4655172413793105
6301412761,4.46448087431694
6301415159,4.767441860465116
6301423682,3.016949152542373
6301435192,4.019230769230769
6301440056,4.616161616161616
6301442768,4.383561643835616
6301464966,3.943548387096774
6301465601,4.391304347826087
6301480473,4.375
6301491920,4.728813559322034
630150528X,4.7639593908629445
6301528565,4.224
6301528581,4.176056338028169
630156118X,4.112244897959184
6301562925,3.5546448087431695
6301570723,3.4615384615384617
6301586026,4.600536193029491
6301589068,4.578947368421052
6301589106,4.5
6301590740,4.5978260869565215
6301599225,4.625
6301608534,4.407407407407407
6301618033,4.526881720430108
6301640594,4.620689655172414
6301640659,3.7222222222222223
6301640780,4.59375
6301643410,4.30622009569378
630165191X,4.1940298507462686
6301661710,3.869565217391304
6301661737,4.60655737704918
6301661850,4.369230769230769
6301662954,4.613636363636363
6301666569,4.263843648208469
6301670124,4.576086956521739
6301691687,4.415584415584416
6301697308,4.5064935064935066
6301697723,4.125
6301697758,4.316831683168317
6301706471,4.5
6301706498,4.459677419354839
6301706811,4.081081081081081
6301708113,4.104166666666667
6301708261,4.5125
6301718275,4.494845360824742
6301736303,4.197916666666667
6301744128,3.7545454545454544
6301744136,4.373563218390805
6301748107,4.243243243243243
6301753534,4.5
6301758110,2.63
6301758641,4.504065040650406
6301759079,4.469072164948454
630176031X,4.725752508361204
6301763041,4.37962962962963
6301767918,4.762886597938144
6301773551,4.217377860235003
6301773578,4.247838616714698
6301773586,4.723404255319149
6301777387,4.250922509225092
6301777476,4.482758620689655
6301777840,4.169491525423729
6301782666,4.347222222222222
6301788494,4.566037735849057
6301788508,3.5384615384615383
6301793196,4.7272727272727275
630179513X,4.448559670781893
6301797949,4.5588235294117645
6301797965,4.71859296482412
6301797973,4.3133333333333335
630179799X,4.497109826589595
6301798058,4.523809523809524
6301798066,4.6015625
6301798201,4.681818181818182
630179849X,4.6
6301798562,4.6722222222222225
6301798643,4.451612903225806
6301798732,4.513812154696133
6301798740,4.580152671755725
6301801288,4.509433962264151
6301801709,4.238095238095238
6301801849,4.463414634146342
6301802322,4.515789473684211
6301805429,4.707602339181286
6301805615,4.253968253968254
6301810678,4.376344086021505
6301813480,4.330508474576271
6301815807,4.472972972972973
6301817761,4.496124031007752
630186316X,4.541284403669724
6301902645,4.418367346938775
6301912373,3.8852459016393444
6301914090,4.2846715328467155
6301928180,4.5
6301928555,4.0
6301928679,3.8513513513513513
6301929942,3.625
6301930789,3.693548387096774
6301931025,3.8842105263157896
6301932420,4.502008032128514
6301933532,4.436781609195402
6301942647,4.56140350877193
6301942728,4.296875
6301945301,4.491803278688525
6301954890,4.053571428571429
630195517X,4.5256410256410255
6301959728,3.8940677966101696
6301959949,4.0
6301963660,4.126801152737752
6301963717,4.194871794871795
6301963725,4.148936170212766
6301964179,4.583333333333333
6301964209,4.518518518518518
6301964217,4.518518518518518
6301964314,4.7407407407407405
6301966074,4.6911764705882355
6301966244,3.9368421052631577
6301966465,4.5327102803738315
6301966554,4.695924764890282
6301966562,4.243243243243243
6301966848,4.393939393939394
6301966899,3.556603773584906
6301967275,4.603448275862069
6301967690,4.154929577464789
630196781X,4.511627906976744
6301967852,4.506666666666667
6301968824,4.393939393939394
6301969294,4.2631578947368425
6301969316,4.701863354037267
6301969413,4.533333333333333
6301969928,4.055555555555555
6301971175,4.578947368421052
6301971191,4.5
6301971280,4.471264367816092
6301971345,4.127208480565371
6301971418,4.218390804597701
6301971531,4.636363636363637
6301971663,4.111111111111111
6301971752,3.8688524590163933
6301971809,4.633466135458168
6301971876,4.092783505154639
630197204X,4.325581395348837
6301972279,4.732456140350878
6301973232,4.406451612903226
6301973259,4.616
6301973305,4.5256410256410255
6301973461,4.601351351351352
6301975960,4.534246575342466
6301976029,4.204301075268817
6301976045,4.594827586206897
630197753X,4.427807486631016
6301977750,4.7073170731707314
6301977963,4.634146341463414
6301978315,4.790697674418604
6301978501,4.589285714285714
6301982746,3.7720588235294117
6301996100,4.242105263157895
6302000610,4.691666666666666
630200098X,3.8705583756345177
630200912X,4.568627450980392
6302010306,4.4516971279373365
630202028X,4.313688212927756
6302025303,4.540983606557377
6302030919,4.082644628099174
6302032237,4.461538461538462
6302032245,4.717391304347826
6302032253,4.019607843137255
630203535X,4.318181818181818
6302036852,3.6506024096385543
6302036941,4.241379310344827
6302038340,3.7903225806451615
6302045916,4.354166666666667
6302049148,3.814814814814815
6302069130,2.909090909090909
6302078024,4.442105263157894
6302078091,4.337078651685394
6302078164,3.759259259259259
6302088593,4.685185185185185
6302091632,4.671490593342981
6302096243,4.407079646017699
6302096316,4.263888888888889
6302098424,4.5
6302098440,4.094736842105263
6302098459,4.052631578947368
6302098505,4.478260869565218
6302098548,3.8333333333333335
6302101395,4.675
6302101743,4.216981132075472
630210176X,4.466666666666667
6302112060,3.433333333333333
6302112117,4.517241379310345
6302113156,4.241379310344827
630211702X,4.688221709006928
6302120527,4.637795275590551
6302120616,4.363636363636363
6302121582,3.602272727272727
6302136261,4.4
6302148332,4.622950819672131
6302150930,4.178082191780822
6302156815,4.685714285714286
6302158095,4.45859872611465
6302158176,3.7987012987012987
6302168465,4.745305164319249
6302181755,4.271428571428571
6302182840,4.720338983050848
6302206294,4.293150684931507
6302215730,4.587628865979381
6302224462,4.580645161290323
630222540X,4.573333333333333
630223168X,4.620253164556962
630223722X,3.807017543859649
6302238331,4.366812227074236
6302241081,4.365853658536586
6302241693,4.212264150943396
6302250161,3.6707317073170733
6302250277,4.575757575757576
6302254132,4.590425531914893
6302256615,4.464539007092198
6302259096,4.507418397626113
6302260973,4.559322033898305
6302261597,4.388888888888889
6302269431,4.544642857142857
6302271991,4.554545454545455
6302272602,3.966666666666667
6302274001,4.663366336633663
6302277760,4.551020408163265
6302281849,4.425287356321839
630228354X,4.694444444444445
6302287448,4.544117647058823
6302289009,4.205607476635514
6302289017,4.5
6302289041,4.264150943396227
630229357X,4.513513513513513
630229455X,4.364035087719298
6302299489,4.371794871794871
6302305950,4.380952380952381
6302309506,4.657754010695188
6302309514,4.573333333333333
6302309522,4.365853658536586
6302312434,4.578947368421052
6302313899,4.5227272727272725
6302320410,4.425531914893617
6302320488,4.726027397260274
630236308X,4.45945945945946
6302363098,4.604166666666667
6302365937,4.389380530973451
6302375770,4.633507853403142
6302380294,4.358744394618834
6302386608,3.4
6302404223,4.846153846153846
6302409365,4.378504672897196
6302409829,4.454545454545454
6302413419,4.7101449275362315
6302413435,4.837962962962963
6302413737,4.635714285714286
6302413850,4.56
6302418828,4.666666666666667
630242335X,4.491228070175438
6302424887,4.271428571428571
6302424909,4.348214285714286
6302426200,4.631578947368421
6302428122,4.796610169491525
6302428939,4.5
630243078X,4.384615384615385
6302439485,4.333333333333333
630244327X,4.421052631578948
6302447712,4.059523809523809
6302447739,3.611940298507463
6302450187,4.5568862275449105
630245333X,4.277777777777778
6302457254,4.444444444444445
6302458900,4.333333333333333
6302459702,4.569620253164557
6302469090,4.17
6302470021,3.8283132530120483
6302477379,4.815789473684211
6302479487,4.213483146067416
6302481791,4.73936170212766
6302482712,4.69406392694064
6302484367,4.161184210526316
6302484383,4.573770491803279
6302484391,4.604166666666667
6302484405,4.384615384615385
630248443X,4.547770700636943
6302485010,3.723684210526316
6302491940,3.959349593495935
6302502667,4.928571428571429
6302503795,4.781725888324873
6302503833,4.387096774193548
6302507596,4.293103448275862
630251004X,4.384615384615385
630251018X,4.217821782178218
6302534372,4.101694915254237
6302541743,4.835125448028674
6302544289,3.9263157894736844
6302548748,4.561643835616438
6302554713,4.325581395348837
6302561957,4.661538461538462
6302587239,4.591836734693878
6302588626,4.0
6302593220,4.121951219512195
6302595770,4.176470588235294
6302610699,4.833333333333333
6302620740,4.558139534883721
6302623294,4.017857142857143
6302637899,4.505263157894737
6302640504,4.657894736842105
630264223X,4.633663366336633
6302650046,4.428571428571429
6302655897,4.366336633663367
6302656125,4.636363636363637
6302658888,4.484375
630266232X,4.667721518987341
6302662478,4.462686567164179
6302662591,4.596899224806202
6302662745,4.1432926829268295
6302676231,2.253968253968254
6302676711,4.583333333333333
6302678846,4.536585365853658
6302681049,4.795918367346939
6302681685,4.617283950617284
6302685141,4.597222222222222
6302689724,4.3119266055045875
6302712009,4.224719101123595
6302712017,4.174664107485604
6302712920,4.583333333333333
6302717329,4.373134328358209
630271771X,4.730769230769231
6302719666,4.291666666666667
6302720419,3.609375
630272256X,4.3584905660377355
6302722764,4.357142857142857
6302725542,4.541666666666667
6302728371,4.638297872340425
6302728657,4.7073170731707314
6302734924,4.745562130177515
6302737249,4.653333333333333
6302747384,3.3043478260869565
6302749336,4.2
6302753198,4.451219512195122
6302757096,3.908256880733945
6302760089,4.5
6302760119,4.225352112676056
6302763770,4.648648648648648
6302763835,4.495145631067961
630276386X,4.537037037037037
6302763908,4.579545454545454
6302768810,4.246781115879829
6302772745,4.605263157894737
6302779448,4.604166666666667
6302783968,4.333333333333333
6302787068,4.804843304843305
6302794404,4.359375
630279482X,4.527777777777778
6302795567,3.8055555555555554
6302795575,4.545454545454546
630279742X,4.4298245614035086
6302797535,4.475982532751091
6302797675,4.5773809523809526
6302797713,4.730769230769231
6302799112,4.645161290322581
6302800404,4.326086956521739
6302800420,4.7907692307692304
6302800498,4.140625
6302800579,4.566666666666666
6302800587,4.766666666666667
6302800854,4.6923076923076925
6302800897,4.587301587301587
6302801133,4.373913043478261
6302804752,4.323076923076923
6302814146,3.5555555555555554
6302814804,4.2105263157894735
6302842263,4.305882352941176
6302859727,4.45945945945946
6302872669,4.291390728476821
6302877911,3.6808510638297873
6302921384,4.322368421052632
6302946387,4.173780487804878
6302962048,4.585365853658536
6302969271,4.555555555555555
630296931X,4.596153846153846
6302969603,4.51063829787234
6302969697,4.585365853658536
6302969700,4.675
6302969786,4.627118644067797
6302969972,4.635467980295567
6302970040,3.8627450980392157
6302986338,4.686274509803922
6302990033,3.2295081967213113
6302990114,4.5177304964539005
6302990130,4.359872611464968
6302990149,3.7362637362637363
6302993695,4.542857142857143
6302994063,4.577639751552795
6302994071,4.447761194029851
630299408X,3.975609756097561
630300203X,4.49
6303011012,4.9375
6303011594,4.543478260869565
6303011969,3.5737704918032787
6303012140,4.410526315789474
6303014887,4.794117647058823
6303017983,4.521739130434782
6303018351,4.27027027027027
6303022901,4.674418604651163
6303022928,4.683229813664596
6303023355,4.524590163934426
6303027016,4.778801843317972
6303036813,4.327868852459017
6303037453,4.329670329670329
6303039405,4.032258064516129
6303039456,4.761421319796955
6303042503,4.504496402877698
6303046436,4.475336322869955
6303047025,4.029126213592233
6303047564,4.3083941605839415
6303049001,4.373333333333333
6303049079,4.650741350906095
6303051618,3.549019607843137
6303052487,3.412280701754386
6303052630,3.3259668508287294
630305725X,4.636563876651983
6303057942,4.434782608695652
6303058957,4.619354838709677
630306020X,4.840579710144928
6303066720,4.545454545454546
6303072798,4.770642201834862
6303072828,4.431818181818182
6303073107,4.5504587155963305
6303075940,3.9
6303079709,4.342696629213483
6303082653,4.142857142857143
6303082866,4.673913043478261
6303084095,4.303030303030303
6303085547,4.518987341772152
6303091962,4.380952380952381
6303091970,4.588235294117647
6303091989,3.5609756097560976
6303092306,4.043478260869565
6303095216,4.644628099173554
6303101178,4.452702702702703
6303101224,4.4523809523809526
6303101240,4.435897435897436
6303101410,4.612903225806452
6303102425,4.59375
6303102441,4.053571428571429
630310245X,4.351351351351352
6303102492,4.428571428571429
630310374X,4.544554455445544
6303107338,4.556818181818182
6303109918,4.732758620689655
6303109926,3.4193548387096775
6303111564,4.74
6303111920,4.405275779376499
6303114946,4.613207547169812
6303115381,3.717948717948718
6303118100,4.358208955223881
6303118232,4.425531914893617
6303118240,4.674698795180723
6303118259,3.996732026143791
6303122647,4.705467372134039
6303122876,4.508802816901408
6303124798,4.751173708920188
630312898X,4.894736842105263
6303131891,4.734939759036145
6303140157,4.485148514851486
6303140165,4.111111111111111
630314179X,4.714285714285714
6303141978,3.871794871794872
6303142346,4.8158273381294965
6303148387,4.397435897435898
6303149200,4.0
6303149316,4.241935483870968
6303152759,4.4411764705882355
6303152821,4.524590163934426
6303153305,4.171428571428572
6303153348,4.482142857142857
6303153461,4.502092050209205
630315851X,4.153846153846154
6303162290,3.542936288088643
6303165680,4.224852071005917
6303167314,4.7172413793103445
6303168345,4.568181818181818
6303168957,4.25
6303170498,3.98
6303182135,4.416666666666667
6303186874,4.526881720430108
6303191398,4.0
6303192254,4.578397212543554
6303194508,4.322314049586777
6303196543,4.5227272727272725
6303201288,4.384615384615385
6303202225,4.228571428571429
6303203256,4.75
630320385X,4.0
6303205364,3.9
6303206158,4.352173913043479
6303209955,4.651162790697675
6303212220,4.359375
6303212263,4.583333333333333
6303212298,4.72972972972973
6303212379,4.656968876860622
6303212387,4.73469387755102
6303212395,4.482142857142857
630321245X,4.645161290322581
6303213650,3.992424242424242
6303224407,4.5
6303236685,4.434108527131783
6303243606,4.52
6303248209,3.6090225563909772
6303248942,3.7881944444444446
6303257267,4.537313432835821
6303257275,4.119565217391305
6303257348,4.475728155339806
6303257429,4.456834532374101
6303257720,4.489795918367347
6303257739,4.455696202531645
6303257828,4.725274725274725
6303257844,4.634556574923548
6303257852,3.5
6303265715,4.666666666666667
6303265774,4.099173553719008
6303266371,4.814814814814815
6303269826,4.275541795665634
6303269834,4.466257668711656
6303269850,4.195121951219512
6303269869,4.516666666666667
6303269966,4.511627906976744
630327417X,4.702702702702703
630327630X,3.9622641509433962
6303276881,4.311111111111111
6303284183,4.645161290322581
6303286542,4.5813953488372094
6303295614,4.3
6303305520,4.472762645914397
6303313337,4.382352941176471
6303313345,4.467924528301887
6303315305,4.634146341463414
6303317340,4.505154639175258
6303326781,4.391304347826087
6303328164,4.643939393939394
6303333079,4.271739130434782
6303338569,4.577981651376147
6303338690,4.511627906976744
6303347665,4.7594936708860756
6303354742,4.55
6303354912,4.603448275862069
6303354939,4.5625
6303355005,4.403846153846154
6303363598,4.285714285714286
6303364438,3.5544554455445545
6303364705,4.614285714285714
6303365752,4.402985074626866
6303382347,3.414110429447853
