user-id,rating
A10169B1F7EQ9T,4.444444444444445
A10175AMUHOQC4,4.7611940298507465
A1019IB75PTZII,4.75
A101BX7DD7EUZ1,4.625
A101CHSX5A99U5,4.428571428571429
A101DCZL9UCRMP,4.285714285714286
A101FH66IRVOEQ,3.4285714285714284
A101IGU6UDKW3X,3.980769230769231
A101KQ0Q8ZPKYH,4.285714285714286
A101L3HXTII0I5,4.375
A101L4HF0IZ33C,4.25
A101M0DV20772,4.444444444444445
A101NRU9QBXZA2,4.0
A101R2PNWRP58,4.592592592592593
A101Z7JW8WGCB,5.0
A102193YTFIWXQ,5.0
A1021ZTAEAH38L,4.625
A1022R52JDJVMA,3.2857142857142856
A1027EV8A9PV1O,4.739130434782608
A1027LMU2JJF9L,4.5
A1028ONTJNKBFV,4.071428571428571
A1029QPGAKN80T,3.5555555555555554
A1029UEK6EC4XR,4.571428571428571
A1029Z8XJYNVH5,4.857142857142857
A102AEQ4MZSGMM,4.0
A102B8D74H64TO,3.0555555555555554
A102JQ8V9MIZFH,3.6666666666666665
A102KO87EPLPFY,4.625
A102Q4M4T3NT12,4.55
A102RDJLOHWS0W,4.705882352941177
A102SY675VLNGF,4.285714285714286
A102SZ9XZ1CK7Q,4.818181818181818
A102TFSVX3MPAR,5.0
A102XTWKE0T3OJ,4.555555555555555
A102YRTA0CBQ6I,3.4285714285714284
A102YS11HCMY4R,4.090909090909091
A1033RWNZWEMR5,4.9655172413793105
A103408HIST7SP,4.275862068965517
A10340RIYLPHDE,4.0
A1036BICHPTKMP,4.428571428571429
A1039ADUZSJCKR,5.0
A103CLSMT4I08G,4.333333333333333
A103EXN5Q7HX6Z,3.3846153846153846
A103EY5JYQBTPC,4.846153846153846
A103FCY6YWFHKT,4.428571428571429
A103G019ZNVX2V,5.0
A103I1J66T6OMM,4.375
A103IEEZ5YCVRE,4.0
A103J9G9KYAVCW,4.888888888888889
A103JEX1YIUA17,3.4285714285714284
A103KKI1Y4TFNQ,4.7272727272727275
A103KNDW8GN92L,4.25
A103KWX1QFCG6I,4.541666666666667
A103KX8B2V429H,5.0
A103L4TOHGBCXR,5.0
A103LD3PPSQA0H,3.857142857142857
A103LZ6QL9DSSD,3.6875
A103MF96TXGCR6,3.7142857142857144
A103MFXCQ93LXP,3.5555555555555554
A103MWP2KNJHT4,5.0
A103QX7NUHBOUF,4.85
A103RN7UTYYGC8,5.0
A103SH9KMZGT7I,4.625
A103SV7RF0J0GN,3.6153846153846154
A103V6S95ICU8R,4.125
A103VMN9OENIN6,4.8125
A103W1P95BXW9T,4.428571428571429
A103W7ZPKGOCC9,4.818181818181818
A103WYBAWMAA59,4.611111111111111
A103X9ST6DPV22,3.4705882352941178
A103YPVK70AGXR,5.0
A1041053SID37WN8GTT8,4.554054054054054
A1044YHIYTST68,4.9
A1046B1Q4W9HJX,5.0
A1046ITHY4NV7H,4.142857142857143
A1047CXPD3EIGU,4.954545454545454
A104EYZCOOSS2Z,4.571428571428571
A104GBYZW89WKF,4.7
A104I5Q7E9OBK8,4.545454545454546
A104IUSSZ1JYVS,5.0
A104J4GTVIHMF6,5.0
A104L46J1RNYRH,5.0
A104LIHAWF1DGH,4.586956521739131
A104MSUA5ASQVO,5.0
A104NBJUV3TDSC,4.142857142857143
A104P1DBVP3RQN,3.375
A104S2AIONERZE,4.5
A104UJW668A9Z8,4.3
A1050FV5E5MFO,4.909090909090909
A1051LXMQ1BZ5B,4.142857142857143
A10561PYHPGXHW,4.285714285714286
A10562CQXZ5ORC,3.923076923076923
A1056Q02JEFJIU,4.625
A1059272BRMQW6,4.0
A1059HQ3OSEZNC,5.0
A105A034ZG9EHO,4.8125
A105AKK5QVMOHU,4.571428571428571
A105CCKIWRGI3X,4.0
A105D0UKK3356E,4.384615384615385
A105LLBAX270GO,3.5
A105MTA2X8Q9OT,4.571428571428571
A105N27CLYYBW5,3.272727272727273
A105NV802KZ6BO,5.0
A105WEPVJYI9DW,4.0
A105WVJJZI3AG9,3.625
A105XE75GQRFEN,4.461538461538462
A105XKMQB69VHF,4.928571428571429
A105YVLAZNYQUU,1.9285714285714286
A105YYJDWMFAF8,4.15
A105ZJZTVLUC8Q,3.2
A106016KSI0YQ,3.961904761904762
A1060URLEV67J9,4.923076923076923
A10610LHTIBAVR,1.6
A1061H3XC019MW,4.7272727272727275
A1064205QOBO19,4.933333333333334
A1064UZYVNS8UB,4.1875
A10651F3F1YS6,2.111111111111111
A1065P3XXNVQJA,4.857142857142857
A1065Q31DNPRAN,2.6666666666666665
A106AT8UVDP8YM,4.666666666666667
A106BHJ5KVN63N,4.666666666666667
A106DH8VNDUCGB,4.0
A106DJ12HUHNZV,4.571428571428571
A106GSY0H5E2R4,4.222222222222222
A106JH08EDDCA,4.666666666666667
A106K4G3ZVPKDX,4.5
A106LOUK2C0KW3,3.888888888888889
A106MUF3DXRS4T,4.625
A106RL7ZB0N5W8,4.526315789473684
A106S4V9A959LX,3.857142857142857
A106SSK3TJW920,4.75
A106T7MEDL06CV,5.0
A106TIENB4CC0V,3.0
A106UMUCJA4Y4X,4.714285714285714
A106UXLZ22AMMM,4.545454545454546
A106UZ0MA2S2FO,4.285714285714286
A106YK8JBW1JBP,4.071428571428571
A106YXO3EHVD3J,4.206106870229007
A1070BXM5VVM50,4.428571428571429
A1070QA113UIAK,5.0
A1072Q1O6YB3NY,4.714285714285714
A10744IS5OVECX,5.0
A1074GBGMK6136,4.9375
A1075TNKVQDJ97,4.333333333333333
A1076S58WUWD9D,3.625
A1076X7ABYDQCZ,4.636363636363637
A1078E81BYA4IE,5.0
A107AA4J42XIXA,2.888888888888889
A107BIW9F8FHZK,4.857142857142857
A107CITDXDM6F4,5.0
A107H3XGCV6Y4Q,4.21875
A107KVRYRCU3RY,4.416666666666667
A107LG0JGCY77T,4.818181818181818
A107LLEKIYHXWO,4.384615384615385
A107MZDLLUULAS,5.0
A107NRFKKBUAEF,4.857142857142857
A107PT5KETBET7,4.857142857142857
A107PTRLK2QBIQ,4.0
A107RCY2V4C7TG,4.285714285714286
A107UU2J9ZCZ8Y,4.571428571428571
A107WR2D6E1QY2,4.75
A107ZFPE1767KK,4.2727272727272725
A107ZX1O8JZCN5,3.7083333333333335
A107ZZQ9CQWZ3V,5.0
A1080F1KWMIXI8,5.0
A108201BW9WFZP,4.181818181818182
A1082ZA86UXZU0,5.0
A1083R8YKQOCUE,3.8181818181818183
A1085W4DBQ26FT,4.4
A10872FHIJAKKD,3.9
A1089V1E6BFW39,4.809523809523809
A108A421PC6MH3,3.2962962962962963
A108AL4ECMBV9X,4.142857142857143
A108AWE1CYYZVB,4.923076923076923
A108EEYSHGDL6O,4.75
A108GQT78JOY6C,3.2142857142857144
A108HSKN4NVC6C,3.6
A108INUH9DR7X0,5.0
A108JX88UNB1ZF,3.75
A108LQ0NC9ZDAO,4.945945945945946
A108QN0VQPX1W2,4.533333333333333
A108UEPUV5GQJD,2.75
A108UI5KANW1DW,3.25
A108UXJTIV8XXY,3.8
A108VYV1YF2TI2,4.615384615384615
A108XV83CP9YOE,4.857142857142857
A108YPL2WUD5RO,5.0
A108ZCUDBNRNG9,4.916666666666667
A1091JMITHBA54,3.8181818181818183
A1098U3UK2QW7W,4.95
A109AX2F2EI07X,4.25
A109DV10MBVORD,4.444444444444445
A109F05SA10A3D,4.428571428571429
A109IYAU0CT6MM,5.0
A109J7F0H0K819,4.0
A109KDUVQWCDWO,5.0
A109LWN9DUGPDP,4.333333333333333
A109NE063CEJPH,4.857142857142857
A109XSKB4EUPZA,3.4
A10A4UOGYETQE9,3.6
A10A6T6SB04FFY,3.875
A10A9YEKSNOX8X,3.4285714285714284
A10ACMB1I413KT,4.666666666666667
A10ADY0N5QKCHQ,4.190476190476191
A10AEP0JJF2DOY,4.571428571428571
A10AETICP1Z1Z6,4.0
A10AF39Q9A67ZH,3.875
A10AL9DABU66HY,4.916666666666667
A10ALOMJECNL2H,3.9
A10ANCEOWK5GBN,3.2857142857142856
A10ANXNASZ7HGF,5.0
A10APA7YGYZRG4,4.125
A10AQSHGUSJM5Q,3.7142857142857144
A10AR1WBVL2RR6,5.0
A10AR1Z6EPSEKA,4.285714285714286
A10ARVGU4AE6ZE,5.0
A10AT9H6H4KMIN,4.285714285714286
A10AU1X8DUCI4L,4.714285714285714
A10AVEAVBRW2LJ,4.416666666666667
A10AVMDRAU2NN5,4.909090909090909
A10AX5FOVO4CWW,4.1875
A10AXLC95WT9SK,4.375
A10B1UKRYSK9K2,4.142857142857143
A10B3QAMMU88C8,4.428571428571429
A10B4RK19AAO3S,4.142857142857143
A10B9KOZ32ZPB3,4.75
A10BCTTKD65EZV,4.833333333333333
A10BEZVSPSVFPR,4.633333333333334
A10BHR9DHXUFAP,4.142857142857143
A10BHYYEOT4ZG6,4.076923076923077
A10BNBIUPA18RI,5.0
A10BQ55L4H3BFJ,5.0
A10BS065D6B04T,4.416666666666667
A10BT85QEKBZNZ,4.8
A10BVKH7N6DRC3,4.875
A10BWW5GU19AD,3.642857142857143
A10BY9AZOXQFOG,5.0
A10C00DVE01H7O,4.75
A10C1C3TPXU69J,4.722222222222222
A10C1WVKVP0JYJ,4.380952380952381
A10C24G1XO31L1,4.6
A10C2SBALDLKU9,4.1477272727272725
A10C2ZMD1ZXHW9,4.75
A10C4ON7WHJG66,4.35
A10C4ZRZTWIV7Y,2.8181818181818183
A10C5CJK1YKGV0,3.872340425531915
A10C5SL817NSB7,5.0
A10C65W1I447Z1,3.142857142857143
A10C6BDDXAHVWE,4.4
A10C84Y38RT22P,3.75
A10C8ITRQ4DA8F,3.6153846153846154
A10CDW3PRFH0NS,4.7
A10CEZ872J7296,4.1
A10CGGF8HTVNL9,4.038461538461538
A10CIAPCE0NMXT,3.2
A10CJINP7KBR4W,4.368421052631579
A10CJKQXT686X2,5.0
A10CKP7ACDXTB2,4.75
A10CLU16HZCWFR,4.2727272727272725
A10COCQ0MX4TX8,2.6666666666666665
A10COU7G1YCLHS,5.0
A10CPFQP7W39K0,5.0
A10CRW7XRJBJ2G,3.2857142857142856
A10CRY9MFXE3HH,3.625
A10CSL9ZDOCAYQ,5.0
A10CT9B1II8B15,4.25
A10CTV78GVGWN0,4.8
A10CVX0D4BM12L,4.722222222222222
A10CXNLAWZXM8E,4.454545454545454
A10CZULSJS6DQ8,4.956521739130435
A10CZZF3FV81UR,5.0
A10D0X2JAPQHJC,4.857142857142857
A10D26B3F1EOTC,5.0
A10D3DC07LWU8E,2.3846153846153846
A10D3I4NV0H6E5,3.727272727272727
A10D65J5JRYRZT,4.75
A10DAX20MEBMLK,5.0
A10DB0H2NZF11E,3.7578947368421054
A10DC14SUHHT6H,4.466666666666667
A10DGX6FDNXCGQ,4.777777777777778
A10DH7ZCM9061T,4.454545454545454
A10DKY9O0HS9DB,2.7142857142857144
A10DLCJQXQSFZM,2.4285714285714284
A10DM13W2HSZUL,5.0
A10DQWWRKGQ6FY,5.0
A10DRA70O4HXOJ,5.0
A10DRJL3NJ4NCC,3.4
A10DUJ492TDK6T,4.444444444444445
A10DUXWC0JFOFT,4.071428571428571
A10DVDJWTQ7PG5,5.0
A10DWPFV76ADIW,3.2857142857142856
A10DYTGIWV3RJZ,4.571428571428571
A10DZD94AZ6CHR,4.25
A10E1BCLDEVGSH,3.0
A10E22R9V8Y35O,4.142857142857143
A10E2EHIHX16AI,4.125
A10E3F50DIUJEE,3.8333333333333335
A10E3K7LRI9S3P,5.0
A10E4X9WMS7JLK,4.413793103448276
A10E6UXWQFKD5M,2.0
A10E80OBYHDC0C,5.0
A10E8LUYSH780K,5.0
A10E8SXO8PI4RN,4.7
A10EAPY41X3OS8,5.0
A10ECDW07U5Z3B,4.285714285714286
A10EH0HZKO2KOP,4.888888888888889
A10EH95EUDO9W3,4.1923076923076925
A10EICDA6FL5VK,3.7333333333333334
A10EJ2K0SVMO5K,4.75
A10EJXD5WPDY2S,4.25
A10EM4DKTUAR7W,3.923076923076923
A10EN7WFRU9Q7W,3.7
A10EN9IKKOEY97,4.384615384615385
A10EOIGJY2YHOM,3.125
A10EPQHL9RUFRU,4.461538461538462
A10EU5IAKELBDI,4.925925925925926
A10EUNHCOZQUWH,3.5
A10EVMQ1URN2XI,4.454545454545454
A10EW4S4X630OU,3.5714285714285716
A10EX07OXLY6I2,4.625
A10EYK3699YT9F,3.2857142857142856
A10F1BPWE508IM,3.823529411764706
A10F1RQRDXSMGE,4.285714285714286
A10F39N6YQDM99,4.1
A10F3BFOREGJLI,4.555555555555555
A10F4KYSTI30NP,4.555555555555555
A10F6YU7ITM9K2,5.0
A10F9JB1KGTMWA,3.4761904761904763
A10FAIAS376F8K,3.875
A10FBCA2RGV549,4.222222222222222
A10FBJXMQPI0LL,4.555555555555555
A10FC5YJXMGHV6,5.0
A10FEZSLW8AUGS,3.5
A10FHDZ32A58OC,4.3
A10FHRP5FRAEUU,4.636363636363637
A10FK65BIS24B5,4.6
A10FKKU2ARUDT4,4.75
A10FLX2NCGYC4A,3.5
A10FM656QLZBFV,4.714285714285714
A10FMABPOMY4T2,4.142857142857143
A10FNLFPNUNOKG,2.8
A10FP2595BNO30,4.714285714285714
A10FPD6C05W99J,4.631578947368421
A10FPLE9JMYQG,4.615384615384615
A10FRYZT0X6IQ8,5.0
A10FSVAF61JONE,3.3333333333333335
A10FU1KTEZZ1DN,4.142857142857143
A10FYNL47OGAVS,4.625
A10FZZXQCP2AGH,4.5
A10G046Q48WPZ3,3.2857142857142856
A10G0IO6GT9YKY,5.0
A10G3INSQF5GW9,4.333333333333333
A10G4BPT5MGBHY,4.424242424242424
A10G67BD19JV93,5.0
A10G6EXQE1OYDH,4.454545454545454
A10G6FE925B5B,3.727272727272727
A10G9WH2SNB46C,5.0
A10GB9AL385QF7,4.833333333333333
A10GCWCVINFI2C,4.153846153846154
A10GDDRKCIZGE6,4.888888888888889
A10GFXDB5NK8H6,4.523809523809524
A10GGXT8UL121,3.076923076923077
A10GH790JB1HTQ,4.875
A10GJRN2PC42IE,3.7142857142857144
A10GK3BHE3Y14R,3.5555555555555554
A10GL7ZR3XVXBP,5.0
A10GLKTPF3MMUM,4.875
A10GLROZVS1W44,4.2
A10GMSW3A9YDKZ,3.64
A10GN8WDISFP0P,4.555555555555555
A10GP4WUDKHJNE,3.25
A10GP7HMFU7PLC,4.25
A10GPPQ12NATJY,3.5
A10GQLC58ZBKMM,4.967741935483871
A10GR7I6XH2WMT,4.071428571428571
A10GRPB18IKRSV,4.6
A10GSER42PBIRJ,5.0
A10GVFRXOU50EG,5.0
A10GW0TOY4ZTUP,5.0
A10GZJW7GPTHNE,3.2222222222222223
A10H0LLVMKO0T6,4.25
A10H1OCWBRG4ZD,4.909090909090909
A10H24TDLK2VDP,4.2727272727272725
A10H3AHTRJG6QI,3.787878787878788
A10H47FMW8NHII,4.143961352657005
A10H52874HQ6HH,4.704918032786885
A10H5PGRWROYPY,4.75
A10H6CWJ0JFNHJ,3.25
A10H6HFCFXLQ57,4.0
A10H9DKSXJJ03Y,4.714285714285714
A10H9MMKO8R9WW,4.958333333333333
A10HDO8Y8X8CY6,4.875
A10HHJE9TY1WJP,3.75
A10HHM2684NZD2,3.4761904761904763
A10HI8S6WAF2X8,4.9
A10HIGTSU45VAI,4.076923076923077
A10HKG4RBKG2JA,5.0
A10HKLP1B598FE,4.5
A10HL1B3WZC6C5,4.7
A10HMP9V69DOE1,4.3076923076923075
A10HMPPHWI3V0A,4.12
A10HP7ZZTF5D4V,5.0
A10HRDI31B2128,5.0
A10HU0PN5D0ZG4,4.909090909090909
A10HU7EJZCEPWU,3.6666666666666665
A10HUEIOO2V256,4.111111111111111
A10HW478V6TK33,4.888888888888889
A10HWX67P4F14M,3.0
A10HZVT7ZQEOP1,4.369565217391305
A10I199V8AAHW8,3.8
A10I3GPBSB5MEE,3.3846153846153846
A10I4COT9B95CE,4.5
A10I5W8AB6J3WJ,3.2222222222222223
A10I72N0P1FBJ0,3.4
A10I7D1BT4JT4A,3.1
A10IIC6G4PTUDY,4.125
A10IJ7M5FQAJRE,4.076923076923077
A10IPJQFE4VTK,5.0
A10IPVD72299Z3,5.0
A10IS54P0A2XMO,4.705882352941177
A10ITV7GE57ZOY,3.625
A10IXKJRSV34JT,4.375
A10IXPDL5AXRUN,4.666666666666667
A10J31BIXJYTOP,3.1
A10J31HBQ4GQHD,4.0
A10J4WFUBV2LT0,4.875
A10J82AP6NEJ4B,4.714285714285714
A10J92E3BX1KOX,4.1875
A10JDPEQ8GJ2K1,3.5762711864406778
A10JDTL9F57E8O,2.1818181818181817
A10JE10TJMBV8P,5.0
A10JE8HXBEEZ4C,5.0
A10JEEMDMP5PWU,5.0
A10JF7WCCGH7V4,4.384615384615385
A10JG9NBLHPKAG,4.0
A10JI051XS8GJ,5.0
A10JINFS5S1FYR,4.714285714285714
A10JIPUYPPP8PS,5.0
A10JJP8RQSAXAE,5.0
A10JMMEFYTXCJ7,4.428571428571429
A10JN4A5S4N6WL,4.125
A10JNGBPFY2DZM,4.111111111111111
A10JO6RV8UFYBV,4.928571428571429
A10JONVXW6LG6R,4.777777777777778
A10JPEODOBMONU,3.625
A10JPFTE1A0610,4.818181818181818
A10JPZAYDGFHEV,4.923076923076923
A10JR8R7GZHVPG,4.7
A10JUQQ1Y0ED8E,4.888888888888889
A10JZTCMVI6WX,4.375
A10K168O1HP9DL,3.7142857142857144
A10K4Q6T2WB5L8,4.857142857142857
A10K4QNB6GA1HJ,5.0
A10K7AKOJPTU4J,3.5
A10KCCIQQJDYXT,5.0
A10KCZP1I36ZW2,1.625
A10KEVPK6PBH5M,4.761904761904762
A10KEYE8DO4Q0V,4.75
A10KHX41ONY4U1,4.777777777777778
A10KJSS366YVPN,5.0
A10KK981NCHT9Y,4.4423076923076925
A10KPC4HSQEL00,3.0625
A10KPOWYXCD1GA,4.0
A10KQZ5GF4HN0Z,4.571428571428571
A10KV4SFL55Z67,4.666666666666667
A10KVORU2FMSOG,4.2631578947368425
A10L008DE31VV8,5.0
A10L0MY9YCS6OX,4.3076923076923075
A10L1YW8SDDY0O,4.857142857142857
A10L2GE7PW7QLM,4.714285714285714
A10L2W2VZCZ7AN,4.875
A10L7756192NVA,5.0
A10L7F2V8368DO,2.7857142857142856
A10L7QIDE9UF11,5.0
A10L8O1ZMUIMR2,4.529411764705882
A10L9B5PFUPQN7,4.382352941176471
A10LDXJATPVFGR,3.857142857142857
A10LEXY2GOUDTF,3.9285714285714284
A10LIVAZ719ZW4,5.0
A10LM0FQLUDS9U,5.0
A10LV9KKFKN0ST,3.2857142857142856
A10LX7UZPKNSU,4.5
A10LYQC2WAFRGE,4.666666666666667
A10LZLYG4BYXCG,4.75
A10M0GF5ZFODYU,3.9166666666666665
A10M1W7KBNSV2I,3.933333333333333
A10M1X244SBWTD,4.553571428571429
A10M4905CE7GFT,3.7142857142857144
A10M52OJSDB8WK,4.419354838709677
A10M833VUAXYPW,4.857142857142857
A10M9C7ZMU2DU1,4.142857142857143
A10M9NR06AX166,4.0
A10MIJS17H2JDA,4.3076923076923075
A10MMVWAEYKI0C,4.916666666666667
A10MQQ1CGI9LVE,5.0
A10MR5DEPRCX98,3.5
A10MU2QQQSP5XO,5.0
A10MVE2MEOU6XT,4.714285714285714
A10MXV6ZLJU2QE,5.0
A10MYW5Y7E30GO,4.545454545454546
A10N03KD8LKNE5,4.571428571428571
A10N0JZKJBF442,5.0
A10N0KOZL9ZI04,3.7333333333333334
A10N19JSL6WZ2C,3.875
A10N1HIS1HNTC1,5.0
A10N2V0X058WJF,4.0
A10N4YDY30CL30,5.0
A10N6QUEFR2VCB,4.777777777777778
A10N8SPDT5FJ1F,4.5
A10NAQQIYG2B3W,4.176470588235294
A10NG1VQIM1U63,5.0
A10NKCAL2DC689,3.5
A10NKLNX0TR4LW,4.571428571428571
A10NKOMJ8D2OBC,4.571428571428571
A10NLH4VIQX9K,5.0
A10NM4PC3209XU,3.3636363636363638
A10NOB2XH5QVZR,3.857142857142857
A10NPPQEOF8QN6,5.0
A10NQVTXA7CKIM,4.833333333333333
A10NY399633PWT,3.357142857142857
A10NYV8QREC1H7,4.769230769230769
A10O2Y991G2JE,5.0
A10O32IJF4LY1V,5.0
A10O3YOTGXCL17,3.5
A10O63RCXL282C,4.916666666666667
A10O6QLKFO3R6R,4.8
A10O7THJ2O20AG,4.553191489361702
A10OAVH4KRFT0A,4.363636363636363
A10ODC971MDHV8,4.995085995085995
A10OEDKCZ85MEJ,4.857142857142857
A10OET0P69XOXQ,4.666666666666667
A10OFN0A2BB3DM,3.2083333333333335
A10OIC8PYVCDOS,4.90566037735849
A10OOQ653VNEQH,4.888888888888889
A10OQGE3X7SB30,4.285714285714286
A10ORJ7CSJBK2G,3.3636363636363638
A10OS468BWBFZG,4.0
A10OTUDICAN84A,4.666666666666667
A10OUA8Z7JZU73,4.2
A10OWNT6BLDHAB,4.818181818181818
A10OZ0YMUHEHSE,4.222222222222222
A10P06HSUYB84A,5.0
A10P0JAK47194B,4.0
A10P26PWT4FF7Q,5.0
A10P2USYTH9YIK,4.8
A10P3ATL094MMN,3.5714285714285716
A10P5VIL7YVQEN,5.0
A10P60B01VOL1I,5.0
A10P6UPJ6MM0QA,3.75
A10P9NBVFAOXJ7,3.4444444444444446
A10P9QGHS3KF5V,3.9473684210526314
A10PBE71NNMXLB,4.142857142857143
A10PBLRAYN3C77,3.076923076923077
A10PE33G543QVG,3.625
A10PEESF0IOWJJ,4.111111111111111
A10PEXB6XAQ5XF,3.95
A10PHLO7GRPW18,3.2857142857142856
A10PIXAQRGN331,4.111111111111111
A10PJ8V8KDMRTY,3.3333333333333335
A10PKJTAON0ZCH,4.285714285714286
A10PQ60INXFT4Q,4.5
A10PS24A4XWWP,4.555555555555555
A10PU11IG5GG23,5.0
A10PVNF8J06MOV,4.285714285714286
A10PW85QOA3G4W,4.444444444444445
A10PXY20UEQ0A9,5.0
A10Q0UV64NANCZ,4.25
A10Q2TK5QE0DV8,4.818181818181818
A10Q38IEZ0IRT6,3.0
A10Q8NIFOVOHFV,4.0
A10QEJIQKGTTUS,3.7142857142857144
A10QFJFUFGYRF8,3.5714285714285716
A10QIAP9ORML9S,4.157894736842105
A10QLNY7BVW70L,4.071428571428571
A10QT3QQFWYRM5,3.7
A10QUKLNY6C3GC,4.596153846153846
A10QZ2QP9EMW71,4.5
A10QZQJR1TNC00,4.666666666666667
A10R0B8E6TBRJF,4.625
A10R1GZPWCIGZ,4.615384615384615
A10R21YHR557HX,4.714285714285714
A10R2XMC0DD8F8,4.588235294117647
A10R3W26XIZH62,3.3
A10R5R5CNTDYIA,1.8
A10R7EPSG4FO2,4.6
A10R8JYNR1NU24,3.857142857142857
A10RCYDSVZM9HN,4.857142857142857
A10RE1TSFQSUV9,3.6666666666666665
A10RE6BCPS2LG9,3.142857142857143
A10RG4P8EW4R16,3.5833333333333335
A10RGJ0NVVGODV,4.777777777777778
A10RHIFSHR359B,4.666666666666667
A10RI7HW6U91JD,4.2
A10RJ73FK600DJ,4.375
A10RM0YC7APD6Z,4.571428571428571
A10RMLB5IRKY2G,5.0
A10RNCTB1IQ5JM,3.090909090909091
A10RPSCHRATNNN,4.55
A10RUUFW8PEQ7Z,4.090909090909091
A10RVKSY7KYCQQ,4.454545454545454
A10RWISE9V4CYY,5.0
A10RWLADE4OAVE,4.222222222222222
A10RZS3MCEXAI1,4.333333333333333
A10S0AM0YTFGOG,3.5
A10S26HD4Y8JGZ,4.107142857142857
A10S3I5Z0YRFVK,4.444444444444445
A10S47RQ7EJHX6,4.583333333333333
A10S6IJ9TV5BAU,5.0
A10S7CJIWGMUNN,4.0
A10S82L1893F7,4.0
A10SA8XPT1U778,4.2727272727272725
A10SAZTTZXVZ56,4.555555555555555
A10SE5IPCSS012,2.875
A10SEP2OOYCFNQ,4.2
A10SFZQSROG7AA,2.875
A10SHHGPFBSCEL,4.25
A10SIRBLVFKPGU,4.428571428571429
A10SO6VX9YOYDO,4.777777777777778
A10SR0BT38JYHN,5.0
A10SR0OBXLYYA2,5.0
A10SRQGTNLE957,3.857142857142857
A10SSEAR53G86O,4.285714285714286
A10STGPXGHL12J,4.380952380952381
A10SV20C4J9RHW,4.333333333333333
A10SY4WW4V5AJW,5.0
A10SZHLM5A5EWP,4.0
A10T2NVAL348JI,4.285714285714286
A10T357NJIBUAJ,5.0
A10T3AGVYQIO4G,4.25
A10T3NAGJRU4EE,4.037735849056604
A10T45JK5FT84S,4.636363636363637
A10T4HELAKMQF,4.25
A10T653BS1I4IN,4.888888888888889
A10T7JEFVPFTWY,4.428571428571429
A10T87EYLJN5UF,5.0
A10TAGDCUXFTJ6,4.166666666666667
A10TCCF34A2KKG,3.2857142857142856
A10TCQ0SBQU50Y,4.0
A10TFRSSLTNWP2,5.0
A10TGAYQRBRUCH,3.769230769230769
A10TH10264JASE,4.461538461538462
A10THR1YV3XFH1,4.454545454545454
A10TIIZYB5KT2W,5.0
A10TIS3NR9X99W,4.7
A10TPTT2OYMNIC,4.615384615384615
A10TSVP6GY32QW,4.428571428571429
A10TT9CA5E4DCE,5.0
A10TWUIXVAV4LY,3.142857142857143
A10U0HQV17P2EN,4.857142857142857
A10U2V4TRG5E53,5.0
A10U4K8A6DOBZX,4.0
A10U5D2T50JREX,4.0625
A10U5DZBUB0OG9,3.4545454545454546
A10U8DJAPJJI8I,3.0
A10UB4UXGIHHNB,5.0
A10UB9ZGDDN2QD,3.8
A10UBXZWY96MOE,5.0
A10UGG54QNH71L,3.1666666666666665
A10UHQH1YL5Q6B,4.625
A10UMDDRX3E3G,4.2727272727272725
A10UMWKU51R0KA,5.0
