user-id,rating
A1029UEK6EC4XR,7
A1029Z8XJYNVH5,7
A102AEQ4MZSGMM,9
A102B8D74H64TO,18
A102JQ8V9MIZFH,9
A102KO87EPLPFY,8
A102Q4M4T3NT12,20
A102RDJLOHWS0W,17
A102SY675VLNGF,7
A102SZ9XZ1CK7Q,11
A102TFSVX3MPAR,8
A102XTWKE0T3OJ,9
A102YRTA0CBQ6I,7
A102YS11HCMY4R,11
A1033RWNZWEMR5,29
A103408HIST7SP,29
A10340RIYLPHDE,9
A1036BICHPTKMP,7
A1039ADUZSJCKR,7
A103CLSMT4I08G,15
A103EXN5Q7HX6Z,13
A103EY5JYQBTPC,13
A103FCY6YWFHKT,7
A103G019ZNVX2V,12
A103I1J66T6OMM,8
A103IEEZ5YCVRE,8
A103J9G9KYAVCW,9
A103JEX1YIUA17,14
A103KKI1Y4TFNQ,11
A103KNDW8GN92L,56
A103KWX1QFCG6I,24
A103KX8B2V429H,10
A103L4TOHGBCXR,12
A103LD3PPSQA0H,7
A103LZ6QL9DSSD,16
A103MF96TXGCR6,14
A103MFXCQ93LXP,9
A103MWP2KNJHT4,14
A103QX7NUHBOUF,20
A103RN7UTYYGC8,24
A103SH9KMZGT7I,8
A103SV7RF0J0GN,13
A103V6S95ICU8R,8
A103VMN9OENIN6,16
A103W1P95BXW9T,7
A103W7ZPKGOCC9,11
A103WYBAWMAA59,18
A103X9ST6DPV22,17
A103YPVK70AGXR,7
A1041053SID37WN8GTT8,74
A1044YHIYTST68,10
A1046B1Q4W9HJX,13
A1046ITHY4NV7H,7
A1047CXPD3EIGU,22
A104EYZCOOSS2Z,21
A104GBYZW89WKF,10
A104I5Q7E9OBK8,11
A104IUSSZ1JYVS,8
A104J4GTVIHMF6,7
A104L46J1RNYRH,29
A104LIHAWF1DGH,46
A104MSUA5ASQVO,7
A104NBJUV3TDSC,14
A104P1DBVP3RQN,8
A104S2AIONERZE,10
A104UJW668A9Z8,10
A1050FV5E5MFO,22
A1051LXMQ1BZ5B,7
A10561PYHPGXHW,7
A10562CQXZ5ORC,13
A1056Q02JEFJIU,8
A1059272BRMQW6,11
A1059HQ3OSEZNC,9
A105A034ZG9EHO,16
A105AKK5QVMOHU,14
A105CCKIWRGI3X,13
A105D0UKK3356E,13
A105LLBAX270GO,12
A105MTA2X8Q9OT,7
A105N27CLYYBW5,11
A105NV802KZ6BO,10
A105WEPVJYI9DW,9
A105WVJJZI3AG9,8
A105XE75GQRFEN,13
A105XKMQB69VHF,14
A105YVLAZNYQUU,14
A105YYJDWMFAF8,20
A105ZJZTVLUC8Q,10
A106016KSI0YQ,105
A1060URLEV67J9,13
A10610LHTIBAVR,10
A1061H3XC019MW,11
A1064205QOBO19,15
A1064UZYVNS8UB,16
A10651F3F1YS6,18
A1065P3XXNVQJA,7
A1065Q31DNPRAN,15
A106AT8UVDP8YM,12
A106BHJ5KVN63N,9
A106DH8VNDUCGB,9
A106DJ12HUHNZV,7
A106GSY0H5E2R4,9
A106JH08EDDCA,12
A106K4G3ZVPKDX,8
A106LOUK2C0KW3,18
A106MUF3DXRS4T,8
A106RL7ZB0N5W8,38
A106S4V9A959LX,7
A106SSK3TJW920,8
A106T7MEDL06CV,12
A106TIENB4CC0V,10
A106UMUCJA4Y4X,7
A106UXLZ22AMMM,11
A106UZ0MA2S2FO,7
A106YK8JBW1JBP,14
A106YXO3EHVD3J,131
A1070BXM5VVM50,7
A1070QA113UIAK,7
A1072Q1O6YB3NY,7
A10744IS5OVECX,8
A1074GBGMK6136,80
A1075TNKVQDJ97,21
A1076S58WUWD9D,8
A1076X7ABYDQCZ,11
A1078E81BYA4IE,12
A107AA4J42XIXA,9
A107BIW9F8FHZK,28
A107CITDXDM6F4,7
A107H3XGCV6Y4Q,32
A107KVRYRCU3RY,12
A107LG0JGCY77T,22
A107LLEKIYHXWO,13
A107MZDLLUULAS,12
A107NRFKKBUAEF,7
A107PT5KETBET7,7
A107PTRLK2QBIQ,14
A107RCY2V4C7TG,7
A107UU2J9ZCZ8Y,7
A107WR2D6E1QY2,8
A107ZFPE1767KK,11
A107ZX1O8JZCN5,72
A107ZZQ9CQWZ3V,9
A1080F1KWMIXI8,9
A108201BW9WFZP,11
A1082ZA86UXZU0,17
A1083R8YKQOCUE,11
A1085W4DBQ26FT,10
A10872FHIJAKKD,60
A1089V1E6BFW39,21
A108A421PC6MH3,27
A108AL4ECMBV9X,7
A108AWE1CYYZVB,13
A108EEYSHGDL6O,8
A108GQT78JOY6C,14
A108HSKN4NVC6C,10
A108INUH9DR7X0,10
A108JX88UNB1ZF,8
A108LQ0NC9ZDAO,37
A108QN0VQPX1W2,15
A108UEPUV5GQJD,12
A108UI5KANW1DW,8
A108UXJTIV8XXY,15
A108VYV1YF2TI2,13
A108XV83CP9YOE,14
A108YPL2WUD5RO,9
A108ZCUDBNRNG9,12
A1091JMITHBA54,11
A1098U3UK2QW7W,20
A109AX2F2EI07X,8
A109DV10MBVORD,9
A109F05SA10A3D,7
A109IYAU0CT6MM,8
A109J7F0H0K819,7
A109KDUVQWCDWO,9
A109LWN9DUGPDP,45
A109NE063CEJPH,7
A109XSKB4EUPZA,10
A10A4UOGYETQE9,30
A10A6T6SB04FFY,8
A10A9YEKSNOX8X,7
A10ACMB1I413KT,12
A10ADY0N5QKCHQ,21
A10AEP0JJF2DOY,14
A10AETICP1Z1Z6,7
A10AF39Q9A67ZH,8
A10AL9DABU66HY,24
A10ALOMJECNL2H,10
A10ANCEOWK5GBN,14
A10ANXNASZ7HGF,8
A10APA7YGYZRG4,8
A10AQSHGUSJM5Q,21
A10AR1WBVL2RR6,10
A10AR1Z6EPSEKA,7
A10ARVGU4AE6ZE,7
A10AT9H6H4KMIN,35
A10AU1X8DUCI4L,7
A10AVEAVBRW2LJ,12
A10AVMDRAU2NN5,11
A10AX5FOVO4CWW,16
A10AXLC95WT9SK,8
A10B1UKRYSK9K2,7
A10B3QAMMU88C8,7
A10B4RK19AAO3S,7
A10B9KOZ32ZPB3,16
A10BCTTKD65EZV,12
A10BEZVSPSVFPR,30
A10BHR9DHXUFAP,7
A10BHYYEOT4ZG6,26
A10BNBIUPA18RI,12
A10BQ55L4H3BFJ,12
A10BS065D6B04T,24
A10BT85QEKBZNZ,10
A10BVKH7N6DRC3,8
A10BWW5GU19AD,14
A10BY9AZOXQFOG,11
A10C00DVE01H7O,8
A10C1C3TPXU69J,18
A10C1WVKVP0JYJ,21
A10C24G1XO31L1,10
A10C2SBALDLKU9,44
A10C2ZMD1ZXHW9,8
A10C4ON7WHJG66,20
A10C4ZRZTWIV7Y,11
A10C5CJK1YKGV0,47
A10C5SL817NSB7,18
A10C65W1I447Z1,7
A10C6BDDXAHVWE,10
A10C84Y38RT22P,12
A10C8ITRQ4DA8F,13
A10CDW3PRFH0NS,10
A10CEZ872J7296,10
A10CGGF8HTVNL9,26
A10CIAPCE0NMXT,10
A10CJINP7KBR4W,76
A10CJKQXT686X2,13
A10CKP7ACDXTB2,8
A10CLU16HZCWFR,11
A10COCQ0MX4TX8,9
A10COU7G1YCLHS,7
A10CPFQP7W39K0,11
A10CRW7XRJBJ2G,7
A10CRY9MFXE3HH,8
A10CSL9ZDOCAYQ,7
A10CT9B1II8B15,16
A10CTV78GVGWN0,10
A10CVX0D4BM12L,18
A10CXNLAWZXM8E,11
A10CZULSJS6DQ8,23
A10CZZF3FV81UR,10
A10D0X2JAPQHJC,7
A10D26B3F1EOTC,9
A10D3DC07LWU8E,13
A10D3I4NV0H6E5,33
A10D65J5JRYRZT,8
A10DAX20MEBMLK,9
A10DB0H2NZF11E,95
A10DC14SUHHT6H,15
A10DGX6FDNXCGQ,9
A10DH7ZCM9061T,11
A10DKY9O0HS9DB,7
A10DLCJQXQSFZM,7
A10DM13W2HSZUL,7
A10DQWWRKGQ6FY,12
A10DRA70O4HXOJ,7
A10DRJL3NJ4NCC,10
A10DUJ492TDK6T,9
A10DUXWC0JFOFT,14
A10DVDJWTQ7PG5,7
A10DWPFV76ADIW,7
A10DYTGIWV3RJZ,14
A10DZD94AZ6CHR,8
A10E1BCLDEVGSH,11
A10E22R9V8Y35O,7
A10E2EHIHX16AI,8
A10E3F50DIUJEE,48
A10E3K7LRI9S3P,8
A10E4X9WMS7JLK,29
A10E6UXWQFKD5M,9
A10E80OBYHDC0C,19
A10E8LUYSH780K,7
A10E8SXO8PI4RN,10
A10EAPY41X3OS8,8
A10ECDW07U5Z3B,7
A10EH0HZKO2KOP,18
A10EH95EUDO9W3,26
A10EICDA6FL5VK,15
A10EJ2K0SVMO5K,8
A10EJXD5WPDY2S,8
A10EM4DKTUAR7W,13
A10EN7WFRU9Q7W,10
A10EN9IKKOEY97,13
A10EOIGJY2YHOM,8
A10EPQHL9RUFRU,13
A10EU5IAKELBDI,27
A10EUNHCOZQUWH,14
A10EVMQ1URN2XI,11
A10EW4S4X630OU,7
A10EX07OXLY6I2,8
A10EYK3699YT9F,7
A10F1BPWE508IM,17
A10F1RQRDXSMGE,7
A10F39N6YQDM99,10
A10F3BFOREGJLI,9
A10F4KYSTI30NP,9
A10F6YU7ITM9K2,8
A10F9JB1KGTMWA,21
A10FAIAS376F8K,8
A10FBCA2RGV549,9
A10FBJXMQPI0LL,18
A10FC5YJXMGHV6,11
A10FEZSLW8AUGS,10
A10FHDZ32A58OC,10
A10FHRP5FRAEUU,11
A10FK65BIS24B5,10
A10FKKU2ARUDT4,8
A10FLX2NCGYC4A,14
A10FM656QLZBFV,7
A10FMABPOMY4T2,7
A10FNLFPNUNOKG,10
A10FP2595BNO30,7
A10FPD6C05W99J,19
A10FPLE9JMYQG,13
A10FRYZT0X6IQ8,8
A10FSVAF61JONE,12
A10FU1KTEZZ1DN,7
A10FYNL47OGAVS,8
A10FZZXQCP2AGH,18
A10G046Q48WPZ3,7
A10G0IO6GT9YKY,11
A10G3INSQF5GW9,15
A10G4BPT5MGBHY,44
A10G67BD19JV93,7
A10G6EXQE1OYDH,22
A10G6FE925B5B,22
A10G9WH2SNB46C,9
A10GB9AL385QF7,12
A10GCWCVINFI2C,13
A10GDDRKCIZGE6,9
A10GFXDB5NK8H6,21
A10GGXT8UL121,13
A10GH790JB1HTQ,8
A10GJRN2PC42IE,7
A10GK3BHE3Y14R,9
A10GL7ZR3XVXBP,9
A10GLKTPF3MMUM,8
A10GLROZVS1W44,10
A10GMSW3A9YDKZ,25
A10GN8WDISFP0P,9
A10GP4WUDKHJNE,8
A10GP7HMFU7PLC,12
A10GPPQ12NATJY,10
A10GQLC58ZBKMM,31
A10GR7I6XH2WMT,14
A10GRPB18IKRSV,10
A10GSER42PBIRJ,10
A10GVFRXOU50EG,8
A10GW0TOY4ZTUP,8
A10GZJW7GPTHNE,9
A10H0LLVMKO0T6,8
A10H1OCWBRG4ZD,11
A10H24TDLK2VDP,11
A10H3AHTRJG6QI,33
A10H47FMW8NHII,345
A10H52874HQ6HH,61
A10H5PGRWROYPY,36
A10H6CWJ0JFNHJ,8
A10H6HFCFXLQ57,7
A10H9DKSXJJ03Y,7
A10H9MMKO8R9WW,24
A10HDO8Y8X8CY6,8
A10HHJE9TY1WJP,16
A10HHM2684NZD2,21
A10HI8S6WAF2X8,10
A10HIGTSU45VAI,26
A10HKG4RBKG2JA,7
A10HKLP1B598FE,10
A10HL1B3WZC6C5,10
A10HMP9V69DOE1,13
A10HMPPHWI3V0A,25
A10HP7ZZTF5D4V,11
A10HRDI31B2128,14
A10HU0PN5D0ZG4,11
A10HU7EJZCEPWU,9
A10HUEIOO2V256,9
A10HW478V6TK33,9
A10HWX67P4F14M,8
A10HZVT7ZQEOP1,46
A10I199V8AAHW8,10
A10I3GPBSB5MEE,13
A10I4COT9B95CE,10
A10I5W8AB6J3WJ,9
A10I72N0P1FBJ0,15
A10I7D1BT4JT4A,10
A10IIC6G4PTUDY,8
A10IJ7M5FQAJRE,13
A10IPJQFE4VTK,12
A10IPVD72299Z3,8
A10IS54P0A2XMO,17
A10ITV7GE57ZOY,8
A10IXKJRSV34JT,8
A10IXPDL5AXRUN,9
A10J31BIXJYTOP,10
A10J31HBQ4GQHD,8
A10J4WFUBV2LT0,8
A10J82AP6NEJ4B,7
A10J92E3BX1KOX,16
A10JDPEQ8GJ2K1,59
A10JDTL9F57E8O,11
A10JE10TJMBV8P,8
A10JE8HXBEEZ4C,22
A10JEEMDMP5PWU,20
A10JF7WCCGH7V4,13
A10JG9NBLHPKAG,8
A10JI051XS8GJ,9
A10JINFS5S1FYR,7
A10JIPUYPPP8PS,9
A10JJP8RQSAXAE,9
A10JMMEFYTXCJ7,7
A10JN4A5S4N6WL,8
A10JNGBPFY2DZM,9
A10JO6RV8UFYBV,14
A10JONVXW6LG6R,9
A10JPEODOBMONU,8
A10JPFTE1A0610,11
A10JPZAYDGFHEV,13
A10JR8R7GZHVPG,10
A10JUQQ1Y0ED8E,9
A10JZTCMVI6WX,8
A10K168O1HP9DL,7
A10K4Q6T2WB5L8,7
A10K4QNB6GA1HJ,7
A10K7AKOJPTU4J,10
A10KCCIQQJDYXT,8
A10KCZP1I36ZW2,8
A10KEVPK6PBH5M,21
A10KEYE8DO4Q0V,52
A10KHX41ONY4U1,18
A10KJSS366YVPN,14
A10KK981NCHT9Y,52
A10KPC4HSQEL00,16
A10KPOWYXCD1GA,9
A10KQZ5GF4HN0Z,7
A10KV4SFL55Z67,9
A10KVORU2FMSOG,19
A10L008DE31VV8,8
A10L0MY9YCS6OX,13
A10L1YW8SDDY0O,7
A10L2GE7PW7QLM,7
A10L2W2VZCZ7AN,8
A10L7756192NVA,7
A10L7F2V8368DO,14
A10L7QIDE9UF11,15
A10L8O1ZMUIMR2,17
A10L9B5PFUPQN7,34
A10LDXJATPVFGR,7
A10LEXY2GOUDTF,14
A10LIVAZ719ZW4,7
A10LM0FQLUDS9U,15
A10LV9KKFKN0ST,7
A10LX7UZPKNSU,14
A10LYQC2WAFRGE,9
A10LZLYG4BYXCG,8
A10M0GF5ZFODYU,12
A10M1W7KBNSV2I,30
A10M1X244SBWTD,56
A10M4905CE7GFT,7
A10M52OJSDB8WK,31
A10M833VUAXYPW,7
A10M9C7ZMU2DU1,7
A10M9NR06AX166,8
A10MIJS17H2JDA,13
A10MMVWAEYKI0C,24
A10MQQ1CGI9LVE,8
A10MR5DEPRCX98,12
A10MU2QQQSP5XO,7
A10MVE2MEOU6XT,7
A10MXV6ZLJU2QE,12
A10MYW5Y7E30GO,22
A10N03KD8LKNE5,7
A10N0JZKJBF442,9
A10N0KOZL9ZI04,15
A10N19JSL6WZ2C,8
A10N1HIS1HNTC1,12
A10N2V0X058WJF,8
A10N4YDY30CL30,7
A10N6QUEFR2VCB,9
A10N8SPDT5FJ1F,8
A10NAQQIYG2B3W,17
A10NG1VQIM1U63,20
A10NKCAL2DC689,10
A10NKLNX0TR4LW,7
A10NKOMJ8D2OBC,7
A10NLH4VIQX9K,9
A10NM4PC3209XU,11
A10NOB2XH5QVZR,7
A10NPPQEOF8QN6,46
A10NQVTXA7CKIM,12
A10NY399633PWT,14
A10NYV8QREC1H7,26
A10O2Y991G2JE,9
A10O32IJF4LY1V,10
A10O3YOTGXCL17,10
A10O63RCXL282C,12
A10O6QLKFO3R6R,10
A10O7THJ2O20AG,94
A10OAVH4KRFT0A,11
A10ODC971MDHV8,407
A10OEDKCZ85MEJ,7
A10OET0P69XOXQ,15
A10OFN0A2BB3DM,24
A10OIC8PYVCDOS,53
A10OOQ653VNEQH,9
A10OQGE3X7SB30,7
A10ORJ7CSJBK2G,11
A10OS468BWBFZG,8
A10OTUDICAN84A,9
A10OUA8Z7JZU73,15
A10OWNT6BLDHAB,11
A10OZ0YMUHEHSE,9
A10P06HSUYB84A,7
A10P0JAK47194B,7
A10P26PWT4FF7Q,7
A10P2USYTH9YIK,10
A10P3ATL094MMN,7
A10P5VIL7YVQEN,15
A10P60B01VOL1I,13
A10P6UPJ6MM0QA,8
A10P9NBVFAOXJ7,9
A10P9QGHS3KF5V,19
A10PBE71NNMXLB,7
A10PBLRAYN3C77,13
A10PE33G543QVG,8
A10PEESF0IOWJJ,9
A10PEXB6XAQ5XF,20
A10PHLO7GRPW18,7
A10PIXAQRGN331,9
A10PJ8V8KDMRTY,15
A10PKJTAON0ZCH,7
A10PQ60INXFT4Q,10
A10PS24A4XWWP,9
A10PU11IG5GG23,14
A10PVNF8J06MOV,7
A10PW85QOA3G4W,9
A10PXY20UEQ0A9,17
A10Q0UV64NANCZ,8
A10Q2TK5QE0DV8,11
A10Q38IEZ0IRT6,9
A10Q8NIFOVOHFV,38
A10QEJIQKGTTUS,7
A10QFJFUFGYRF8,7
A10QIAP9ORML9S,19
A10QLNY7BVW70L,14
A10QT3QQFWYRM5,10
A10QUKLNY6C3GC,26
A10QZ2QP9EMW71,12
A10QZQJR1TNC00,9
A10R0B8E6TBRJF,8
A10R1GZPWCIGZ,26
A10R21YHR557HX,14
A10R2XMC0DD8F8,17
A10R3W26XIZH62,10
A10R5R5CNTDYIA,10
A10R7EPSG4FO2,10
A10R8JYNR1NU24,7
A10RCYDSVZM9HN,7
A10RE1TSFQSUV9,9
A10RE6BCPS2LG9,7
A10RG4P8EW4R16,12
A10RGJ0NVVGODV,9
A10RHIFSHR359B,21
A10RI7HW6U91JD,10
A10RJ73FK600DJ,8
A10RM0YC7APD6Z,7
A10RMLB5IRKY2G,7
A10RNCTB1IQ5JM,11
A10RPSCHRATNNN,20
A10RUUFW8PEQ7Z,11
A10RVKSY7KYCQQ,11
A10RWISE9V4CYY,19
A10RWLADE4OAVE,9
A10RZS3MCEXAI1,9
A10S0AM0YTFGOG,8
A10S26HD4Y8JGZ,14
A10S3I5Z0YRFVK,9
A10S47RQ7EJHX6,12
A10S6IJ9TV5BAU,14
A10S7CJIWGMUNN,9
A10S82L1893F7,9
A10SA8XPT1U778,11
A10SAZTTZXVZ56,9
A10SE5IPCSS012,8
A10SEP2OOYCFNQ,10
A10SFZQSROG7AA,8
A10SHHGPFBSCEL,8
A10SIRBLVFKPGU,7
A10SO6VX9YOYDO,9
A10SR0BT38JYHN,13
A10SR0OBXLYYA2,18
A10SRQGTNLE957,7
A10SSEAR53G86O,7
A10STGPXGHL12J,21
A10SV20C4J9RHW,12
A10SY4WW4V5AJW,10
A10SZHLM5A5EWP,13
A10T2NVAL348JI,7
A10T357NJIBUAJ,10
A10T3AGVYQIO4G,8
A10T3NAGJRU4EE,53
A10T45JK5FT84S,11
A10T4HELAKMQF,12
A10T653BS1I4IN,18
A10T7JEFVPFTWY,7
A10T87EYLJN5UF,11
A10TAGDCUXFTJ6,12
A10TCCF34A2KKG,7
A10TCQ0SBQU50Y,8
A10TFRSSLTNWP2,9
A10TGAYQRBRUCH,13
A10TH10264JASE,13
A10THR1YV3XFH1,11
A10TIIZYB5KT2W,7
A10TIS3NR9X99W,10
A10TPTT2OYMNIC,13
A10TSVP6GY32QW,7
A10TT9CA5E4DCE,7
A10TWUIXVAV4LY,7
A10U0HQV17P2EN,7
A10U2V4TRG5E53,15
A10U4K8A6DOBZX,7
A10U5D2T50JREX,16
A10U5DZBUB0OG9,11
A10U8DJAPJJI8I,24
A10UB4UXGIHHNB,9
A10UB9ZGDDN2QD,10
A10UBXZWY96MOE,18
A10UGG54QNH71L,12
A10UHQH1YL5Q6B,8
A10UMDDRX3E3G,11
A10UMWKU51R0KA,25
A10UPYF30K74H0,16
A10URBL00JQJRO,10
A10UYJUUP8DN76,7
A10V0GBA6SFRZE,12
A10V5GCYDJBUI,8
A10V8KC7G4RQT1,8
A10V914JX7D7O8,7
A10VCNH9CMDERZ,10
A10VF4PAWTZA9F,12
A10VFY2HM7PY3S,12
A10VHVVTR88IAT,9
A10VK6WTL6ZBAW,10
A10VMYQY6MORA4,8
A10VNLTDFZ1VNE,7
A10VNTUCKHAAIH,20
A10VO0XWRNFEBE,10
A10VOS8C44AA56,10
A10VRCKIOALVQF,11
A10VTVTZB2EO3R,9
A10VUT4S1W8F43,7
A10VXSS3D8IOOR,35
A10VZOEXH3RCGU,7
A10W280VPP95R3,9
A10W40DOIE1EOP,9
A10W5NFZ9PLX4K,16
A10W681A86LFU0,11
A10W8IV9J5IHAN,9
A10WAEKV9HS5FI,7
A10WE6G6WREJ0X,7
A10WE6KHXZXDHZ,10
A10WEMTMTGFVM9,9
A10WEZXZ8CY9OZ,22
A10WF228Q58AJJ,7
A10WG3PH0P8ICN,9
A10WGSVYT6CBR,13
A10WL7ZT8T3TYE,10
A10WNL4KTJVMX4,14
A10WQJ1O10U60E,11
A10WQQK1675SBJ,10
A10WR9HQFXUVB1,10
A10WSZ3RPKTCTI,8
A10WT9OY6DGV90,9
A10WWOSCIBHGSR,8
A10WXBKRSDRKSZ,11
A10WXN0EFSKHZJ,21
A10WY1G29PET3J,15
A10WY9PU9TSHOU,7
A10X0JN8KTK89H,43
A10X0Q64B8KRMA,9
A10X11GQ91ECK6,9
A10X1OJZ9XX9GO,9
A10X3LYWCWIDAH,16
A10X5HHNLY5G58,10
A10X74EEOCVBXL,11
A10XAQ2VGNGZMI,8
A10XCX7N94PUF,14
A10XDA5BTWEXUS,7
A10XED5T4TXJWI,22
A10XI390WRXAQD,7
A10XJR7CWHNKWU,8
A10XJR9XP7FGQN,22
A10XL1NYBMPOK0,13
A10XL4T7NCFQO0,7
A10XLCU60YNEI4,8
A10XLO3AXK6T2X,7
A10XO6JTRG28JY,7
A10XOOFMW7VQ9V,14
A10XOZQKSOHRUL,7
A10XRFM0POSLO2,31
A10XU60S1DFF9O,9
A10XVKCX40G6PZ,7
A10XX6L2OZC22K,8
A10XXD6Q50DR9E,8
A10XYMTGHHXA56,7
A10Y0NWTBBTAVS,15
A10Y1CHVW8M4U7,7
A10Y1XUJM62LS3,11
A10Y20D83EICS3,9
A10Y28NUVZG2O1,17
A10Y3DDVH5T164,11
A10Y3ZR0512YTC,7
A10Y596I3SL84S,18
A10Y5RD8QNMHEZ,12
A10YBRA10X34XN,34
A10YDY1EZ7BAQW,8
A10YG5BXSCPD91,24
A10YGGLEHI3DCD,7
A10YGN1IJFYVU4,14
A10YHH9ONC9I5Q,14
A10YJQJE1CJV3H,23
A10YNQ7SPY4X63,37
A10YP4S5INW8XP,7
A10YVAISS4XKKY,8
A10YWOXUZ6RQK5,7
A10YYZSMCYWGPK,7
A10YZ5XQI922Y4,36
A10YZLXZLTOC8R,9
A10Z148RJ57JQR,9
A10Z2LLWUBZFTZ,13
A10Z2O9ISNZ1DR,14
A10Z3FTSP8X91M,7
A10Z4U2VCKLDCC,8
A10Z5AOH48NQZX,10
A10Z5U9GROW4B8,7
A10Z9Q81FK72KB,29
A10ZBR6O8S8OCY,11
A10ZDWIWJ2ON0,8
A10ZE8HITPZ503,30
A10ZJ94ZZ2V2HU,10
A10ZKIZDRBEG7Z,7
A10ZM1TBT4N7RP,14
A10ZMRT0RFKQ01,14
A10ZQTNG1Z56IN,27
A10ZTG3PIBRPLC,13
A10ZTLRDVT6HF7,7
A10ZUMCCLDNPKG,36
A10ZWA8WB0YRYZ,8
A10ZYPLEPHPETC,7
A1100OV11IDVWW,14
A11018BWSKKILE,12
A11035VX5XGWFF,18
A1103ND4DUOFCU,7
A1104FYQVYHZS4,7
A11070NROPZKK5,7
A11080RIKLC3GK,9
A110BBVD7R99LY,7
A110E9NWBXAWJB,10
A110FNZSZQSKCP,81
A110FPNBGXAYS9,7
A110FZG6WGL0XM,35
A110GVO80Z9NQ5,8
A110K0B7V9K7QI,10
A110K0ZEPLDRL3,7
A110KACX3W12L9,15
A110LZFBUFYWN7,11
A110NCZ5WVC0YL,7
A110PYUEMTLMQ9,21
A110Q7P00C6WM7,13
A110S1R6C7UEJ8,14
A110VM7I3Z7X41,9
A110X3ZI4E5VZ6,7
A110XPU1POBCMH,11
A110XS3KNAEIO6,12
A110YWKT0MDMXS,7
A110Z7TIBRZLPA,45
A110Z8CH87IENV,16
A110ZJERHVYQQ9,28
A110ZQ8HO97S1G,13
A11146WEYNWXK6,13
A1115OU8UPVNGJ,32
A1116JC9NIIGQJ,9
A11178QISK6M2F,8
A1117QUO1RTZEA,8
A1117YI4NS0GXJ,18
A1118D4I3LKMDN,8
A1118PDWF1TE0C,14
A1118UOXRBVXBU,11
A111A7GRI52BL6,30
A111CSAB9KUP7V,48
A111ESQJC5W9CG,11
A111G86BP0M8T4,10
A111J3CS6X8EDO,8
A111MWCGO13JEJ,8
A111N5RK546SJV,18
A111ONPO2ZS1Z5,9
A111Q47NBX83AJ,8
A111S44ZYKYT85,9
A111T6SEYGI17H,9
A111TATNFNSU3X,18
A111WG5TRKHY0C,9
A111XFSUVCPWJH,18
A1120I433NM55F,14
A1120M9ZK2U3FQ,12
A1120YLW78G31W,35
A1122XA6O72D8O,8
A1128LCSAF4NL,8
A1129LM24YWSZV,65
A112EXGPYBT397,27
A112GI4Z2Q3YBX,14
A112H9ELSHRI7Z,15
A112HR8GH02YLT,10
A112HYBLMBS7P6,58
A112J24DK2SD5B,20
A112L5D1LWT9OI,14
A112NF3OPMYNUD,28
A112NIDJZLT2RY,50
A112UYCJEYZPIP,30
A112VKJPV224PX,8
A112W48FMWJ1A4,8
A112WYGAKZKZ95,8
A1130B9F6WOF5V,33
A1134QXO79NG7B,8
A1136VLB1UJ8CZ,8
A1137EVEDGO1KH,10
A1137MKYCIM5U9,8
A1138A528E2NDK,10
A1139F5B4R97H8,13
